frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
108,0,forward,robust,True,1.854348762659049,3.618586676680343,3.232232091847551,0.9649,2.3234923832057603,50,maximum_iterations,9649,7720
109,1,forward,robust,False,6.31441034128592,8.454284292231167,2.840391592597876,0.9904,2.2723478976551257,50,maximum_iterations,9904,7924
110,2,forward,robust,False,7.386269112596062,2.551059848115372,2.9279929975828156,0.977,2.137004303441244,50,maximum_iterations,9770,7816
111,3,forward,robust,False,2.0573990711321715,5.352468978466868,3.5452763328356096,0.9347,2.2298044304941067,50,maximum_iterations,9347,7478
112,4,forward,robust,False,6.079650189375399,1.832571665269244,3.0633974392758963,0.9728,2.0970308217878686,50,converged,9728,7783
113,5,forward,robust,False,7.986269244786262,9.642784875734058,3.448411461209342,0.9785,2.5391921106289606,50,maximum_iterations,9785,7828
114,6,forward,robust,False,8.366810781143984,5.578446589133909,3.9929434230394585,0.9134,2.496116352846497,50,maximum_iterations,9134,7308
115,7,forward,robust,False,4.453887425106939,2.465826056446308,5.105618914058405,0.8496,2.770089747547643,50,maximum_iterations,8496,6797
116,8,forward,robust,False,1.3134120520772619,3.965832476906854,3.853838743132881,0.959,2.862021495838595,50,maximum_iterations,9590,7672
117,9,forward,robust,False,7.236426622599979,10.460073668547864,4.293846421684321,0.9009,2.6268207966539867,50,maximum_iterations,9009,7208
118,10,forward,robust,False,4.97045659532283,5.844531324412957,4.489361003046074,0.8904,2.5877588989108284,50,maximum_iterations,8904,7124
119,11,forward,robust,False,12.456134032603517,6.289411347484715,3.6632735148094056,0.9534,2.489074978677813,50,maximum_iterations,9534,7628
120,12,forward,robust,False,13.074005303664059,2.14244603629229,3.9238316894785816,0.9182,2.4803121191507476,50,maximum_iterations,9182,7346
121,13,forward,robust,False,7.312448153134451,7.182675927471188,3.1094684180459993,0.9688,2.226790877296371,50,maximum_iterations,9688,7751
122,14,forward,robust,False,8.40820452047992,4.205102946904241,3.111540589636502,0.9661,2.1523452442460265,50,maximum_iterations,9661,7729
123,15,forward,robust,False,5.133337101230342,8.12006998417321,2.8062621921725674,0.9879,2.189215230200475,50,maximum_iterations,9879,7904
124,16,forward,robust,False,2.6808072945788846,11.785677615001692,2.753873989338859,0.9955,2.1613842146520987,50,maximum_iterations,9955,7964
125,17,forward,robust,False,3.553387021334892,4.46640238852449,2.925629122714469,0.9913,2.3129657325584656,50,maximum_iterations,9913,7931
126,18,forward,robust,False,3.4719477186046226,9.401850682356152,2.744550469926585,0.9964,2.116345089882187,50,maximum_iterations,9964,7972
127,19,forward,robust,False,4.664964730501762,1.1504046018890097,2.5952517407609497,0.9973,2.0684229181282663,50,maximum_iterations,9973,7979
128,20,forward,robust,False,0.27068729043101847,13.821735738751181,2.8464274411341606,0.9923,2.2450283935275657,50,maximum_iterations,9923,7939
