frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
5,0,forward,sequential,True,0.0,0.0,8.854792942454122,1.0,1.208499653561714,,open3d_or_translation_icp,,
6,1,forward,sequential,False,0.0,4.363252739092125,2.4595433833268827,1.0,0.8545015698790296,,open3d_or_translation_icp,,
7,2,forward,sequential,False,0.0,2.9666392207759578,1.7057303834546473,1.0,1.1364084001354322,,open3d_or_translation_icp,,
8,3,forward,sequential,False,0.0,4.686118790325578,1.665276938804554,1.0,1.026270260830748,,open3d_or_translation_icp,,
9,4,forward,sequential,False,0.0,6.36969390904923,4.234264482497826,1.0,0.7353512995100896,,open3d_or_translation_icp,,
10,5,forward,sequential,False,0.0,8.588981058938321,2.298896879683749,1.0,0.7249544985849735,,open3d_or_translation_icp,,
11,6,forward,sequential,False,0.0,12.22646674221224,3.320616026909683,1.0,0.9309890639694063,,open3d_or_translation_icp,,
12,7,forward,sequential,False,0.0,3.9669387831286302,1.8029369703468203,1.0,0.6736945942450733,,open3d_or_translation_icp,,
13,8,forward,sequential,False,0.0,3.7687895414541526,4.882276175339632,1.0,0.6061571388500668,,open3d_or_translation_icp,,
14,9,forward,sequential,False,0.0,3.3604665722905427,1.8554140660914498,1.0,0.9616127430497202,,open3d_or_translation_icp,,
15,10,forward,sequential,False,0.0,7.809666979216794,1.3364906837894797,1.0,1.2907360499948106,,open3d_or_translation_icp,,
16,11,forward,sequential,False,0.0,1.2946120680094355,1.3498705752736473,1.0,0.6818861040608392,,open3d_or_translation_icp,,
17,12,forward,sequential,False,0.0,5.97743447495234,1.2303176992028013,1.0,0.6655011059064275,,open3d_or_translation_icp,,
18,13,forward,sequential,False,0.0,0.7926778471562643,0.94798902466688,1.0,0.6134581618933759,,open3d_or_translation_icp,,
19,14,forward,sequential,False,0.0,1.302252254388563,2.0134243821922393,1.0,0.6746796704279536,,open3d_or_translation_icp,,
20,15,forward,sequential,False,0.0,6.90015880415514,2.7631353366490843,1.0,1.067071553335669,,open3d_or_translation_icp,,
21,16,forward,sequential,False,0.0,4.978446305034252,2.833428843844963,1.0,0.6257743884787831,,open3d_or_translation_icp,,
22,17,forward,sequential,False,0.0,1.998613603950355,0.667428269018923,1.0,0.6627727732585248,,open3d_or_translation_icp,,
23,18,forward,sequential,False,0.0,10.926076742397223,5.544068015574987,1.0,0.6579416786968146,,open3d_or_translation_icp,,
24,19,forward,sequential,False,0.0,3.2265264276417667,1.1887018176092463,1.0,0.6271286877535219,,open3d_or_translation_icp,,
25,20,forward,sequential,False,0.0,9.918918419093975,4.424669587179996,1.0,0.5477546017319949,,open3d_or_translation_icp,,
