frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
275,0.721398747,4.18758663,6.16218916,2.2129841,nan,nan,nan,0,0
276,0.662125604,9.70340904,16.7729853,2.63383278,0.253393013,6.50307893,nan,0,0
277,0.758227337,3.25267117,3.78182508,2.72351726,0.233972453,2.45038815,nan,0,0
278,0.739370401,4.22014437,6.17737142,2.26291731,0.240609851,3.071652,nan,0,0
279,0.725633629,2.18003875,2.29144911,2.06862839,0.22653931,1.98232851,nan,0,0
280,0.774289037,2.16874144,2.30283713,2.03464575,0.380992565,4.38488644,nan,0,0
281,0.747720042,2.79943648,2.99470401,2.60416895,0.32622612,1.92014813,nan,0,0
282,0.769104445,2.40431054,2.42267804,2.38594305,0.238244746,2.1580445,nan,0,0
283,0.795876756,2.73706259,2.82169405,2.65243113,0.19764905,1.36878425,nan,0,0
284,0.765017872,2.3973881,2.5225859,2.27219029,0.255258096,2.6675629,nan,0,0
285,0.754477181,41.6217518,80.6158836,2.62762008,0.227418968,0.715681722,nan,0,0
286,0.778176348,2.09116765,2.17049405,2.01184125,0.163785887,1.78290768,nan,0,0
287,0.778981826,2.434112,2.50498132,2.36324268,0.424059946,3.15581363,nan,0,0
288,0.781139399,2.37112748,2.45074392,2.29151105,0.241873875,1.40274387,nan,0,0
289,0.800183528,2.46965683,2.51009825,2.42921542,0.0593253978,1.7997847,nan,0,0
290,0.804646372,2.31889722,2.38474349,2.25305096,0.101503926,1.58819312,nan,0,0
291,0.820497973,2.75018815,3.09629636,2.40407995,0.252749239,2.69285622,nan,0,0
292,0.79884537,2.6985284,2.96191751,2.43513928,0.222773578,4.37862125,nan,0,0
293,0.789385848,2.46250838,2.50425561,2.42076115,0.110819229,1.36019171,nan,0,0
294,0.834685035,1.94980589,1.95782842,1.94178335,0.193386428,1.62819866,nan,0,0
295,0.821603928,2.38465744,2.41460425,2.35471064,0.0936340711,1.6359103,nan,0,0
