frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
275,0.762595338,4.184266,6.09314635,2.27538565,nan,nan,nan,0,0
276,0.587424873,9.85766272,16.8996604,2.81566505,168.732186,10.6139385,0.00433224536,1,1
277,0.8221875,3.24440827,3.77914632,2.70967022,176.749807,4.56610126,0.00442557798,1,1
278,0.719228818,4.21725943,6.10867954,2.32583933,175.245911,4.54331881,0.00452305138,1,1
279,0.687570332,2.17213727,2.20900451,2.13527003,141.414083,2.372577,0.00452834023,1,1
280,0.803754086,1.9982641,2.00481668,1.99171152,154.865485,8.1155844,0.00441948707,1,1
281,0.708149548,2.75814537,2.84006553,2.67622521,137.152843,4.8596397,0.00452304531,1,1
282,0.778490648,2.44175405,2.41581705,2.46769106,13.0541349,5.20027731,nan,0,0
283,0.796908987,2.68319537,2.66035961,2.70603114,18.8804155,3.34710156,nan,0,0
284,0.772883689,2.38095295,2.37655628,2.38534963,8.96641503,6.74605288,nan,0,0
285,0,38.3615056,50.9464992,25.776512,144.659906,86.7683209,0.0043126452,1,1
286,0.773206509,2.10131319,2.10026969,2.10235669,140.132871,86.7457796,0.00431560781,1,1
287,0.774182714,2.41586377,2.4491211,2.38260644,6.70503006,6.0537677,nan,0,0
288,0.763796173,2.38475498,2.44062922,2.32888075,7.99087332,0.957961215,nan,0,0
289,0.779426993,2.4573615,2.46727505,2.44744795,12.153679,3.70685601,nan,0,0
290,0.815389885,2.36340348,2.36759771,2.35920925,18.2923764,1.09987721,nan,0,0
291,0.83575786,2.40967126,2.40362517,2.41571734,12.468157,8.26752536,nan,0,0
292,0.793797056,2.62646411,2.62530586,2.62762237,9.24562919,11.7986823,nan,0,0
293,0.759884816,2.42621864,2.40164223,2.45079504,11.0104915,5.75381243,nan,0,0
294,0.859897459,1.98080288,1.96724881,1.99435695,7.40453563,2.282279,nan,0,0
295,0.811587889,2.37742836,2.3961022,2.35875452,19.6687234,2.20167268,nan,0,0
