frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.84129803,1.92840798,1.92997434,1.92684162,nan,nan,nan,0,0
321,0.847370945,2.03693923,2.08340255,1.99047592,0.85371732,4.38706464,nan,0,0
322,0.863861386,2.37932898,2.4056564,2.35300155,0.631678188,2.5884014,nan,0,0
323,0.832734401,2.60521083,2.63017011,2.58025154,0.280587811,3.32051721,nan,0,0
324,0.812091503,2.44675613,2.7950119,2.09850036,0.362775329,4.82358787,nan,0,0
325,0.782808295,2.95564482,3.06269492,2.84859473,0.365888136,2.39019619,nan,0,0
326,0.765926406,2.70194911,2.85651019,2.54738803,0.946651207,5.97471297,nan,0,0
327,0.834583842,2.04765765,2.11166491,1.98365039,0.13941604,3.46000413,nan,0,0
328,0.839497558,3.47584894,4.35329685,2.59840103,0.563830723,4.11272315,nan,0,0
329,0.847172513,3.26657084,4.67356552,1.85957616,0.266561991,3.8187735,nan,0,0
330,0.772903009,2.88871781,3.03108586,2.74634975,0.63308817,1.63653455,nan,0,0
331,0.795282369,2.72912999,2.96842936,2.48983063,0.653919326,4.29156285,nan,0,0
332,0.830417971,2.03043789,2.08529121,1.97558456,0.302615884,3.44187968,nan,0,0
333,0.84803074,2.02677253,2.05800048,1.99554458,0.514169855,3.47338034,nan,0,0
334,0.855176315,1.57909878,1.5813232,1.57687436,0.410451333,5.30199775,nan,0,0
335,0.83095952,1.93515766,1.95303694,1.91727838,0.230902866,4.76435712,nan,0,0
336,0.837253057,1.70712945,1.71191256,1.70234633,0.192909139,2.41206406,nan,0,0
337,0.829554044,2.45556262,2.74149631,2.16962893,1.24427317,2.55322146,nan,0,0
338,0.824957004,2.26325467,2.60157869,1.92493065,0.757072279,3.61663499,nan,0,0
339,0.84580183,2.58173993,2.91365795,2.24982192,0.250070663,1.40466242,nan,0,0
340,0.828600406,2.61388915,2.93801962,2.28975869,0.576909016,6.92784268,nan,0,0
