frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.815627075,2.54114825,2.61294012,2.46935637,nan,nan,nan,0,0
30,0.821485145,2.40212924,2.4194319,2.38482657,1.57778958,1.47414671,nan,0,0
31,0.800218173,2.19383031,2.25029898,2.13736164,1.56748817,1.58927697,nan,0,0
32,0.829244876,2.23500282,2.26176558,2.20824006,4.26847841,4.32942353,nan,0,0
33,0.829362271,2.42316569,2.47703485,2.36929653,2.79492327,1.51964946,nan,0,0
34,0.811558579,2.69370961,2.78166639,2.60575284,1.80564541,1.11528915,nan,0,0
35,0.798277045,2.59718146,2.71623562,2.4781273,0.72307874,7.2415667,nan,0,0
36,0.813848056,2.41525571,2.4618028,2.36870862,2.24933586,3.59548279,nan,0,0
37,0.834316165,2.60371108,2.6408994,2.56652276,4.01027088,1.43034554,nan,0,0
38,0.862791114,2.27291878,2.27556415,2.27027341,2.41380187,1.54033931,nan,0,0
39,0.854116898,2.42794726,2.47408679,2.38180773,1.39440972,0.971400079,nan,0,0
40,0.861806593,2.18579287,2.20722213,2.16436361,1.05358696,2.16120223,nan,0,0
41,0.87154178,2.34078055,2.43307994,2.24848116,2.24693688,0.872088156,nan,0,0
42,0.820872956,2.78535835,2.86891749,2.7017992,1.94739182,7.05905383,nan,0,0
43,0.774710579,2.91843599,3.01952831,2.81734367,2.26429077,1.33053002,nan,0,0
44,0.826395798,2.93904193,3.04587781,2.83220604,0.499860247,2.67285928,nan,0,0
45,0.847054599,2.53378226,2.57488373,2.4926808,1.87102791,1.41038773,nan,0,0
46,0.853791741,2.59132927,2.68026218,2.50239636,1.61776013,1.84404088,nan,0,0
47,0.794360587,2.55734364,2.65902584,2.45566145,3.51952599,1.6057565,nan,0,0
48,0.831937553,2.05488005,2.13493421,1.97482589,2.1196106,4.51774891,nan,0,0
49,0.82606546,2.31608717,2.39667231,2.23550202,2.16258329,1.3407102,nan,0,0
