frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.799953906,2.42818291,2.35419136,2.50217446,nan,nan,nan,0,0
75,0.808568684,2.36590886,2.39794013,2.33387759,1.01574098,2.0563585,nan,0,0
76,0.812404755,2.62579791,2.5022182,2.74937761,1.2071831,1.79596714,nan,0,0
77,0.840328216,2.71926194,2.72661966,2.71190421,1.26797166,1.5377882,nan,0,0
78,0.833333333,2.09500606,2.14312064,2.04689149,1.37738676,1.28315781,nan,0,0
79,0.831394482,2.4833325,2.44511377,2.52155122,1.5678768,1.03469911,nan,0,0
80,0.827956989,4.59980525,4.01078156,5.18882894,1.65374276,0.798196342,nan,0,0
81,0.822492358,2.02322125,1.9959796,2.05046289,1.77871805,0.588251152,nan,0,0
82,0.824714038,1.75936367,1.80064412,1.71808322,1.8948627,1.19620882,nan,0,0
83,0.821597673,1.6961439,1.71046715,1.68182066,1.8666283,0.440516834,nan,0,0
84,0.813908224,2.51590258,2.73768263,2.29412253,1.81726273,1.13600775,nan,0,0
85,0.805321993,1.96172394,1.95323823,1.97020966,1.78225933,1.73569706,nan,0,0
86,0.782993662,2.12079909,2.27206342,1.96953476,1.67135421,1.69171339,nan,0,0
87,0.762064725,3.29804848,3.39647308,3.19962387,1.52790958,1.39392073,nan,0,0
88,0.761173762,2.28052428,2.31258864,2.24845992,1.32179777,0.462178608,nan,0,0
89,0.750808969,3.47579645,3.53182491,3.41976799,1.13074074,0.561895134,nan,0,0
90,0.751118112,1.68964399,1.68013379,1.6991542,1.01756768,0.853601785,nan,0,0
91,0.754860804,1.88802537,1.8498018,1.92624894,0.919422843,1.20513014,nan,0,0
92,0.758261436,2.32353926,2.30965943,2.3374191,0.76687094,1.57696991,nan,0,0
93,0.764144091,1.96391883,1.8781926,2.04964506,0.613917659,1.95758074,nan,0,0
94,0.77472119,1.74826638,1.71158689,1.78494587,0.495174083,2.34269148,nan,0,0
