frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
108,0.269309366,3.40780061,3.22500495,3.59059627,nan,nan,nan,0,0
109,0.250264825,3.66848086,2.88525275,4.45170898,2.64582841,4.79855311,nan,0,0
110,0.240924723,3.38855004,2.83894054,3.93815953,3.05786307,2.74874948,nan,0,0
111,0.229214515,3.55918076,3.20853126,3.90983027,3.82633184,3.5542973,nan,0,0
112,0.232415131,3.84901486,3.36319984,4.33482988,4.72555229,2.81627308,nan,0,0
113,0.236524599,4.62604767,4.30482334,4.94727199,4.23114596,1.75253121,nan,0,0
114,0.220047582,4.10299304,3.4734255,4.73256059,3.79224278,7.73720965,nan,0,0
115,0.205618563,4.38629029,3.85400333,4.91857725,2.70694851,2.80153992,nan,0,0
116,0.181549709,4.49280038,3.64592149,5.33967927,1.06011438,1.03077335,nan,0,0
117,0.174552128,4.33346545,3.8089949,4.857936,2.3041096,5.11695214,nan,0,0
118,0.172632589,3.99281434,3.78405549,4.20157319,0.900114302,1.61618223,nan,0,0
119,0.189916514,4.64885819,4.09092876,5.20678762,1.76504539,4.77194724,nan,0,0
120,0.174949835,4.0183914,3.36799107,4.66879172,0.900767318,1.67951666,nan,0,0
121,0.189545944,3.33798808,2.63265251,4.04332365,1.66473425,2.13770728,nan,0,0
122,0.213175644,3.61809239,3.12699968,4.10918509,0.400452185,1.48299867,nan,0,0
123,0.223360314,4.34039406,3.68615349,4.99463463,1.47957129,1.12861616,nan,0,0
124,0.217827661,3.74894878,3.01591287,4.48198468,0.878407044,4.08861072,nan,0,0
125,0.213042417,3.3590167,2.75326369,3.96476971,2.4682238,3.27211816,nan,0,0
126,0.215252374,3.49840967,2.78589453,4.21092482,1.34690052,6.67589528,nan,0,0
127,0.200142692,3.39008886,2.6510243,4.12915342,2.23430212,1.07874557,nan,0,0
128,0.234810572,3.39887845,2.79326203,4.00449486,0.448973254,9.88848476,nan,0,0
