frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
29,20,backward,sequential,False,0.8253515561692186,1.2406244548673215,2.899555335464016,1.0,3.0229110179568743,,open3d_or_translation_icp,,
30,19,backward,sequential,False,0.9549177509180399,1.1888152840734811,2.6531283747302545,1.0,2.857851905915396,,open3d_or_translation_icp,,
31,18,backward,sequential,False,2.8741407578862455,4.21442960645471,2.4797093214385906,1.0,2.5919916863808323,,open3d_or_translation_icp,,
32,17,backward,sequential,False,2.5811018741145,1.478205926920888,2.483535585945624,1.0,2.5893539718321152,,open3d_or_translation_icp,,
33,16,backward,sequential,False,1.3346148646789577,0.8689412383046194,2.6968896877106796,1.0,2.832146903040126,,open3d_or_translation_icp,,
34,15,backward,sequential,False,7.358827870371505,3.1191679598007354,3.0133160285493488,1.0,3.1576085215044714,,open3d_or_translation_icp,,
35,14,backward,sequential,False,5.805123862212342,1.4057893242821424,3.5210369727186164,0.996,3.0826498089273215,,open3d_or_translation_icp,,
36,13,backward,sequential,False,2.4251253125735444,1.2697463541075673,2.689818858213537,1.0,2.863524228887295,,open3d_or_translation_icp,,
37,12,backward,sequential,False,2.2428937955217862,1.8510412418714917,2.8391859466123126,1.0,3.1047994950906967,,open3d_or_translation_icp,,
38,11,backward,sequential,False,2.0352677569001343,1.1274216999321554,2.5795398598496444,1.0,2.8753766943392263,,open3d_or_translation_icp,,
39,10,backward,sequential,False,0.7136261777989624,1.7467821235910168,2.741094888135858,1.0,2.999788891612597,,open3d_or_translation_icp,,
40,9,backward,sequential,False,2.891233331251306,0.3545566993124459,2.4492068021283218,1.0,2.6230556643921332,,open3d_or_translation_icp,,
41,8,backward,sequential,False,1.7841656440301512,7.0340441305949435,2.687657915318642,1.0,2.695283955330873,,open3d_or_translation_icp,,
42,7,backward,sequential,False,1.3629560393225548,1.2040998319130904,3.055441356079491,1.0,3.2227868138887033,,open3d_or_translation_icp,,
43,6,backward,sequential,False,0.24694242616042325,2.7804951583756785,3.2365717137434786,0.9996,3.534320482600535,,open3d_or_translation_icp,,
44,5,backward,sequential,False,1.4515356067460117,1.2069336958959724,3.2609068562708856,1.0,3.5040597788009866,,open3d_or_translation_icp,,
45,4,backward,sequential,False,1.2657800849632195,1.9831643767313587,2.793423076057487,1.0,3.0893681225547054,,open3d_or_translation_icp,,
46,3,backward,sequential,False,3.2471285161780217,1.530667108741706,2.9040583508051587,1.0,3.0720680135084057,,open3d_or_translation_icp,,
47,2,backward,sequential,False,2.9746962965105608,4.590882446437957,2.8883655183705828,1.0,3.0416474960065965,,open3d_or_translation_icp,,
48,1,backward,sequential,False,1.8588414152997668,1.656194491901442,2.383292617623394,1.0,2.332338119002933,,open3d_or_translation_icp,,
49,0,backward,sequential,True,0.03271568019345376,0.0029825491154487132,2.628476320070423,1.0,2.7065366599378184,,open3d_or_translation_icp,,
