frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.666255349,2.22689801,2.96955222,1.4842438,nan,nan,nan,0,0
67,0.653472313,2.50026674,3.42567884,1.57485463,16.065918,1.49373079,nan,0,0
68,0.702617855,2.40049294,3.25932488,1.541661,19.0559554,3.99906959,nan,0,0
69,0.694503687,2.55567969,3.52176876,1.58959063,9.55326428,2.49589883,nan,0,0
70,0.690740788,2.32839215,3.19392167,1.46286262,13.5382496,2.40674547,nan,0,0
71,0.686319144,2.67168676,3.81374959,1.52962394,20.6011831,1.06399441,nan,0,0
72,0.695396544,2.56359611,3.66277653,1.4644157,38.7084729,0.570835764,nan,0,0
73,0.679982861,1.97920624,2.59827772,1.36013477,43.245766,1.23765058,nan,0,0
74,0.667120147,2.01293982,2.62741647,1.39846316,43.3730402,1.83016857,nan,0,0
75,0.652044069,2.37876868,3.1644463,1.59309105,30.8835103,1.70119095,nan,0,0
76,0.666723096,3.06560351,4.5695073,1.56169973,7.66551627,3.21974754,nan,0,0
77,0.702560121,2.80435063,4.09928577,1.50941549,19.7855534,3.03940436,nan,0,0
78,0.703727131,3.33235861,4.9475505,1.71716673,16.7453378,3.1201191,nan,0,0
79,0.646060969,2.84386824,3.75184483,1.93589166,11.0537617,1.24205727,nan,0,0
80,0.63538961,2.36895139,3.34249166,1.39541113,9.4016325,1.63318788,nan,0,0
81,0.678560028,3.42231789,4.92362431,1.92101146,12.3930908,1.27223317,nan,0,0
82,0.660002471,3.11866506,4.19535847,2.04197164,11.7332695,5.8003655,nan,0,0
83,0.671049095,3.15695352,4.51195485,1.8019522,27.4365351,5.04750898,nan,0,0
84,0.59902993,2.94979083,4.04038016,1.85920149,15.7535152,4.2105992,nan,0,0
85,0.581600258,3.10529885,4.44128958,1.76930811,2.1957169,3.68922226,nan,0,0
86,0.633972054,2.98524835,4.0118429,1.9586538,17.9732761,4.6713769,nan,0,0
