frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.667663414,2.20067511,2.95315894,1.44819127,nan,nan,nan,0,0
67,0.654273449,2.49673574,3.43384411,1.55962736,16.1800875,1.51034308,nan,0,0
68,0.707002903,2.40166552,3.27258381,1.53074723,19.165587,3.95275422,nan,0,0
69,0.699270148,2.53325178,3.50665758,1.55984599,9.59335853,2.48024521,nan,0,0
70,0.689618348,2.32677018,3.19480372,1.45873664,13.5930609,2.41275061,nan,0,0
71,0.690536373,2.67010967,3.81634249,1.52387685,20.6183758,1.07002647,nan,0,0
72,0.698344984,2.56297131,3.66276492,1.4631777,38.6871619,0.587119831,nan,0,0
73,0.685002268,1.97787619,2.59987244,1.35587994,43.2307838,1.24215786,nan,0,0
74,0.669217601,2.00150324,2.61907882,1.38392766,43.4441921,1.79698699,nan,0,0
75,0.65519751,2.34977954,3.13963716,1.55992193,30.9255302,1.69690849,nan,0,0
76,0.670069179,3.06701178,4.58106005,1.55296352,7.81685911,3.22457778,nan,0,0
77,0.708910392,2.79341768,4.10028668,1.48654868,19.8075541,3.07684529,nan,0,0
78,0.708091923,3.33207686,4.96483134,1.69932239,16.6976963,3.13303337,nan,0,0
79,0.648274658,2.84261101,3.75870536,1.92651667,11.0992533,1.23722468,nan,0,0
80,0.638568043,2.3699939,3.3459635,1.3940243,9.54467651,1.58792203,nan,0,0
81,0.684954404,3.40893598,4.91323959,1.90463238,12.378917,1.23943501,nan,0,0
82,0.664853236,3.13461648,4.21153967,2.05769329,11.7013244,5.80379919,nan,0,0
83,0.673213631,3.14657851,4.5077291,1.78542792,27.4115135,5.04865814,nan,0,0
84,0.605656489,2.9606788,4.04909567,1.87226193,15.7843793,4.17632103,nan,0,0
85,0.585481229,3.10853625,4.43597799,1.7810945,2.28032308,3.65550148,nan,0,0
86,0.6544318,2.99033421,4.00826835,1.97240006,18.0046162,4.61807835,nan,0,0
