frame,selected_candidate,selection_chamfer_cm,normalized_data_cost,rotation_change_deg,translation_change_cm,transition_cost,cumulative_objective
66,8,2.3182800950543982,0.014137910118167266,0.0,0.0,0.0,0.014137910118167266
67,20,2.451225496098817,0.014948670705121101,24.078190173500044,2.8300642096083917,0.007242695698953237,0.036329276522241605
68,8,2.4286740326548437,0.014811141782759996,26.66292488521084,7.272671675673766,0.013188192701708028,0.06432861100670963
69,8,2.504693875106966,0.015274744822823249,9.061220474050263,2.7364404881269437,0.0016610963931654613,0.08126445222269833
70,8,2.3230295448257565,0.014166874389620684,16.69500288199133,4.895784199152468,0.005493793861685972,0.10092512047400498
71,20,2.747512682149763,0.01675556263957248,18.461449097351448,1.5608395688348653,0.004030567602342935,0.1217112507159204
72,0,2.6165742560605567,0.015957041484595286,40.436870974667364,1.2592744587334688,0.018326805374262914,0.15599509757477859
73,4,2.0912570840323905,0.012753422138724244,42.07548497299567,3.1120677654811852,0.020639012530058974,0.1893875322435618
74,17,2.0368342004324926,0.012421527024605698,44.17211967309324,3.4540049078499493,0.022872750061612608,0.2246818093297801
75,17,2.227817627145075,0.013586229480828405,32.17823811257886,0.45315407146414316,0.011525412728246484,0.249793451538855
76,11,3.1263130333979325,0.019065656803820198,10.489392340476885,5.645135087921572,0.004409281145782274,0.27326838948845744
77,18,3.096645049814356,0.018884728154953883,22.401972160182993,3.85019813344544,0.0070584954185188295,0.29921161306193017
78,18,3.3944256364618814,0.02070072751497041,14.729534153386723,5.253359951219797,0.005170436592994517,0.3250827771698951
79,17,2.7530917982474956,0.016789586587798944,16.747423316277413,3.3418949059628402,0.0042332282421899525,0.346105591999884
80,17,2.492253327038059,0.015198876789968133,17.273968367949465,3.847364283553978,0.004795665450558,0.3661001342404101
81,15,3.70116734778517,0.022571375825945834,20.153596337919087,4.504222681788802,0.006541773811733911,0.39521328387808985
82,17,2.878128303811772,0.017552115188604608,14.599384917852003,11.050383333862335,0.014579342071192518,0.42734474113788695
83,15,3.2139740364287994,0.019600252853867253,30.991773659220396,6.0746523701105115,0.01436225163670612,0.4613072456284603
84,17,2.9994038289769533,0.018291707646813864,16.33260384497879,3.5105453698092774,0.004196325638871335,0.48379527891414553
85,4,3.164522003205346,0.01929867221123252,1.1420722371955152,3.8473168945908407,0.0014946772731289977,0.504588628398507
86,17,3.0276266577360693,0.01846382309443731,19.386282621797896,5.98980002204635,0.0077636365847686805,0.5308160880777131
