frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
275,0.699266247,4.29359046,6.41698661,2.1701943,nan,nan,nan,0,0
276,0.156417017,12.2082801,17.7215706,6.69498965,165.676982,10.2925831,0.00442137707,1,1
277,0.841369892,3.24848143,3.78896065,2.70800221,179.470795,17.3968234,0.00426390085,1,1
278,0.766767814,4.40272431,6.40043713,2.40501149,175.670508,5.03233132,0.00418049566,1,1
279,0.683454713,2.16281904,2.19801648,2.1276216,143.011289,6.78469285,0.00409080403,1,1
280,0.799282398,1.98748654,1.99415619,1.9808169,155.219636,8.42996182,0.00428760989,1,1
281,0.700389925,2.74186519,2.82400302,2.65972736,138.046141,4.65975055,0.00461247758,1,1
282,0.728736626,2.38429446,2.37052123,2.3980677,12.5839802,5.1994549,nan,0,0
283,0.777011494,2.64660408,2.63921319,2.65399498,12.3276947,3.35499157,nan,0,0
284,0.757822496,2.33559372,2.34531988,2.32586756,9.33290413,6.89842996,nan,0,0
285,0,38.3563557,50.94207,25.7706414,141.769316,87.3004633,0.00417216394,1,1
286,0.767196395,2.03968658,2.04464025,2.0347329,137.416476,87.6414738,0.00413848187,1,1
287,0.780862781,2.34914407,2.40020627,2.29808188,6.22212918,6.06381837,nan,0,0
288,0.773438392,2.33193962,2.39655999,2.26731926,7.06784042,0.984057914,nan,0,0
289,0.765736307,2.4044842,2.43083456,2.37813384,8.73241614,3.51644396,nan,0,0
290,0.802078522,2.31930114,2.3332021,2.30540018,14.0642428,1.05705103,nan,0,0
291,0.821399177,2.37654178,2.37964225,2.37344131,13.5351492,8.14857071,nan,0,0
292,0.775908783,2.59359982,2.60370352,2.58349613,9.6450333,11.7049303,nan,0,0
293,0.727733128,2.390829,2.38014257,2.40151543,8.09758553,5.74744545,nan,0,0
294,0.847438753,1.96017493,1.95555029,1.96479958,7.29861711,2.53680139,nan,0,0
295,0.785807717,2.34359988,2.3697132,2.31748656,23.970684,2.65932851,nan,0,0
