frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
320,0,forward,sequential,True,0.0,0.0,1.9542846278409607,1.0,1.932618234186248,,open3d_or_translation_icp,,
321,1,forward,sequential,False,0.0,4.344208466004932,2.104695493853722,1.0,1.996271985900378,,open3d_or_translation_icp,,
322,2,forward,sequential,False,0.0,2.693487307750826,2.425263641109119,1.0,2.358404130460202,,open3d_or_translation_icp,,
323,3,forward,sequential,False,0.0,3.1201716922292095,2.647512496828477,1.0,2.600158853622332,,open3d_or_translation_icp,,
324,4,forward,sequential,False,0.0,4.875504346443661,2.8142780649365906,1.0,2.1666275628671374,,open3d_or_translation_icp,,
325,5,forward,sequential,False,0.0,2.3862561431451215,3.0855361806364554,1.0,2.88901405737637,,open3d_or_translation_icp,,
326,6,forward,sequential,False,0.0,5.907016390714103,2.8754425178588576,1.0,2.6114793250941943,,open3d_or_translation_icp,,
327,7,forward,sequential,False,0.0,3.3500170406590155,2.13564416636569,1.0,2.043609372136862,,open3d_or_translation_icp,,
328,8,forward,sequential,False,0.0,4.431102796018495,4.372293457859406,1.0,2.7029276802471935,,open3d_or_translation_icp,,
329,9,forward,sequential,False,0.0,3.8354660436496046,4.693611844775003,1.0,1.9302755507851175,,open3d_or_translation_icp,,
330,10,forward,sequential,False,0.0,1.7625492514767107,3.045919042947013,1.0,2.7656358961693304,,open3d_or_translation_icp,,
331,11,forward,sequential,False,0.0,2.9610040150817465,3.763369387662464,1.0,2.385469662017717,,open3d_or_translation_icp,,
332,12,forward,sequential,False,0.0,6.6779965511796675,2.1076039749231437,1.0,2.0104560482536376,,open3d_or_translation_icp,,
333,13,forward,sequential,False,0.0,3.4830784365397447,2.083975489093825,1.0,2.0189728459012626,,open3d_or_translation_icp,,
334,14,forward,sequential,False,0.0,5.169645529794284,1.6079686997490312,1.0,1.5890389499378963,,open3d_or_translation_icp,,
335,15,forward,sequential,False,0.0,4.789995590272271,1.976660560878939,1.0,1.9424986290816717,,open3d_or_translation_icp,,
336,16,forward,sequential,False,0.0,2.4012157826573257,1.737264659459009,1.0,1.7313206610541583,,open3d_or_translation_icp,,
337,17,forward,sequential,False,0.0,3.7176698528817913,3.753075063226892,1.0,2.411905986726854,,open3d_or_translation_icp,,
338,18,forward,sequential,False,0.0,4.43344179366814,3.199389206943154,1.0,2.136247888876261,,open3d_or_translation_icp,,
339,19,forward,sequential,False,0.0,2.264982168691446,3.7258523831822115,1.0,2.1679402195107134,,open3d_or_translation_icp,,
340,20,forward,sequential,False,0.0,7.807211973826515,3.821514523599887,1.0,2.3848246738053507,,open3d_or_translation_icp,,
