frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.769985243,3.05374872,3.14384259,2.96365485,nan,nan,nan,0,0
253,0.741889087,2.88316884,3.20477609,2.56156159,4.76206753,6.50933048,nan,0,0
254,0.786379533,3.03024291,3.31483038,2.74565544,3.72315405,2.99104343,nan,0,0
255,0.78059422,3.23585576,3.51301638,2.95869513,3.71674443,4.28817024,nan,0,0
256,0.730015975,3.6294407,4.21816267,3.04071873,8.07038136,11.1215996,nan,0,0
257,0.728343756,3.79470226,4.35489254,3.23451198,3.61275014,1.39389046,nan,0,0
258,0.592293454,3.88036492,4.64299586,3.11773398,21.8302568,11.2834752,nan,0,0
259,0.715059787,3.72146038,4.56166013,2.88126063,5.72291054,4.17121028,nan,0,0
260,0.54019905,5.79868358,8.06606061,3.53130655,1.52206392,50.5622777,nan,0,0
261,0.727112957,3.54790838,4.29291705,2.8028997,1.75382571,50.7057435,nan,0,0
262,0.720493897,3.39811815,3.92235712,2.87387917,2.99509286,4.27311875,nan,0,0
263,0.763623553,3.52378484,3.91891466,3.12865501,8.08945552,6.30883548,nan,0,0
264,0.678266776,3.70124991,4.20079549,3.20170433,1.64115211,10.7645222,nan,0,0
265,0.723941591,3.76242417,4.45436188,3.07048646,3.57008274,3.0280531,nan,0,0
266,0.781072621,3.46542986,4.04342757,2.88743215,5.27448055,10.0658171,nan,0,0
267,0.743239891,3.63306128,4.39292069,2.87320187,3.48119689,6.24627503,nan,0,0
268,0.740670237,3.05079392,3.39845913,2.7031287,6.9507217,2.76342223,nan,0,0
269,0.736909673,2.96553488,3.24996786,2.6811019,6.279539,6.9283799,nan,0,0
270,0.710653652,3.01505357,3.21934076,2.81076637,7.07054033,3.33418897,nan,0,0
271,0.737456986,2.6246151,2.77047761,2.47875258,1.04468925,3.7012258,nan,0,0
272,0.694785871,2.30554191,2.5534135,2.05767032,177.822332,6.80201805,0.0188108658,1,1
