frame,selected_candidate,selection_chamfer_cm,normalized_data_cost,rotation_change_deg,translation_change_cm,transition_cost,cumulative_objective
108,21,3.5950810934201147,0.02669919578502379,0.0,0.0,0.0,0.02669919578502379
109,21,3.625338346059786,0.026923904015840074,15.334371021308579,9.497791201104771,0.011633503043524413,0.06525660284438828
110,21,3.5047311910314765,0.026028204040930147,13.45077067645182,5.262888414586951,0.004780057577444867,0.0960648644627633
111,21,3.722167048330041,0.027643011154829224,11.84164456434861,6.258196072437679,0.005474552319089293,0.12918242793668183
112,21,3.7732571062825486,0.02802243610366801,13.425557867853055,2.7514948282300917,0.0027598013130118166,0.15996466535336165
113,21,3.9957228734923094,0.029674598299694675,8.525697025751597,8.478518044173354,0.007996165820036311,0.19763542947309265
114,21,3.8561364338561313,0.028637946946377005,6.714040926750092,16.641082676778638,0.028193433771827925,0.2544668101912976
115,21,4.2765525404982085,0.0317602052906904,4.952845740492529,0.27074336020766215,0.0002798933181442646,0.28650690880013224
116,21,3.7687575413881147,0.0279890196769054,1.289461844904805,8.251893376870596,0.006827849006429251,0.3213237774834669
117,21,3.864015711445167,0.02869646311597865,5.2270859943059165,15.235648859537903,0.02351608215035685,0.3735363227498024
118,21,3.9734686125813496,0.029509325012758204,2.120351625377844,4.509219412286486,0.0020832603154279333,0.40512890807798857
119,21,4.099092014103868,0.030442278597190304,4.609150089525756,11.551542728687288,0.013579861325132983,0.44915104800031186
120,21,3.876664841362033,0.02879040302647989,1.8255994182819044,10.092170211252851,0.010222221215468062,0.4881636722422598
121,21,3.484904408521157,0.02588095864248866,2.194613848722856,5.579859028070904,0.003166997454481172,0.5172116283392296
122,21,3.5876068975814066,0.026643687991778593,0.80399223664863,2.955524657135911,0.0008806948611892927,0.5447360111921975
123,21,3.649795663341794,0.027105538500715513,1.5247171390055843,8.482223333434408,0.007220641960647882,0.5790621916535609
124,21,3.448834626916122,0.025613083138161796,2.460745262332688,13.49749488025635,0.01828551755143344,0.6229607923431562
125,21,3.4644468442799963,0.025729028686316283,4.723523587271884,6.717425133632597,0.004760287543479377,0.6534501085729518
126,21,3.539860250622323,0.026289093187902773,1.376662412487086,9.522479568624954,0.009088819484576354,0.688828021245431
127,21,3.437488041242581,0.02552881669061382,3.37684028244451,1.2420078558657293,0.0002809589102158844,0.7146377968462607
128,21,3.421694175309665,0.02541152211288729,1.981519250408529,13.803890783984421,0.019098366950280776,0.7591476859094288
