frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.833983287,2.05985694,2.13880051,1.98091336,nan,nan,nan,0,0
253,0.78238159,1.61291467,1.7235983,1.50223105,4.38670476,5.57003044,nan,0,0
254,0.799992346,1.73184453,1.828677,1.63501206,2.86421759,3.32349388,nan,0,0
255,0.802279369,2.65459708,2.92299323,2.38620092,5.13756508,5.36865353,nan,0,0
256,0.715783923,2.5892694,2.9802407,2.1982981,5.01805613,10.494356,nan,0,0
257,0.759355737,2.7370302,3.09698798,2.37707241,2.96013634,0.658172786,nan,0,0
258,0.583421714,2.79899756,3.23792388,2.36007125,18.9432554,10.4635544,nan,0,0
259,0.712015425,2.43775059,2.89630358,1.9791976,4.89704734,4.51670434,nan,0,0
260,0.506293421,5.9849771,8.07375991,3.89619429,27.1462522,48.6168789,nan,0,0
261,0.736861145,2.61560244,3.05447488,2.17673,26.689123,48.7068099,nan,0,0
262,0.709941026,2.51479287,2.85465002,2.17493573,4.1043582,3.88408768,nan,0,0
263,0.785865926,2.69813883,2.96754582,2.42873184,7.49479169,4.38018602,nan,0,0
264,0.691873178,2.68725685,3.01727235,2.35724135,2.2373186,10.7629317,nan,0,0
265,0.720238347,2.59380284,2.99553229,2.19207339,2.54984696,3.58444799,nan,0,0
266,0.775440364,2.34282371,2.70444073,1.98120669,3.49397932,10.2534294,nan,0,0
267,0.773175875,2.40925472,2.82818048,1.99032896,1.68233898,4.80106656,nan,0,0
268,0.764045184,2.11381269,2.21897714,2.00864824,5.81559219,4.87647084,nan,0,0
269,0.735574901,2.20292186,2.3722881,2.03355563,1.94044019,6.37864224,nan,0,0
270,0.700422117,1.84652673,1.88533497,1.80771849,5.27169714,3.33870779,nan,0,0
271,0.810642218,1.54419416,1.56790303,1.52048529,1.94265943,3.56706633,nan,0,0
272,0.788117329,1.37269812,1.41685698,1.32853926,2.55859375,6.15843987,nan,0,0
