frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.715766002,2.2831981,3.13959367,1.42680253,nan,nan,nan,0,0
67,0.713772455,3.07497197,4.18713018,1.96281377,5.32727383,2.30543347,nan,0,0
68,0.719699521,2.36211213,3.32926646,1.3949578,0.708788583,2.02257683,nan,0,0
69,0.733511266,2.50692563,3.51905747,1.49479379,4.88070656,1.77948388,nan,0,0
70,0.736374739,2.48847317,3.39443998,1.58250636,2.19036028,1.59444694,nan,0,0
71,0.74239392,2.53634534,3.7021014,1.37058928,3.82572174,1.48926542,nan,0,0
72,0.755937082,2.3999649,3.53884033,1.26108947,4.10598621,1.48105175,nan,0,0
73,0.740467685,2.08776585,2.88275103,1.29278067,3.25224134,1.57132726,nan,0,0
74,0.721938455,2.03608777,2.81374479,1.25843075,3.43305676,2.78848605,nan,0,0
75,0.701755268,2.873873,3.92242903,1.82531698,4.33532547,2.26814691,nan,0,0
76,0.684256838,2.86042434,4.02145718,1.69939149,1.66704182,2.80835197,nan,0,0
77,0.671592076,2.54796707,3.51529072,1.58064342,0.195481951,2.08297503,nan,0,0
78,0.671955553,3.63761296,4.9058045,2.36942143,2.72750324,1.80126194,nan,0,0
79,0.668889055,2.76568545,3.82545613,1.70591477,4.43803518,1.3622881,nan,0,0
80,0.669774863,2.5600496,3.66888929,1.45120991,5.90376255,1.55627472,nan,0,0
81,0.657284317,3.27406304,4.56413824,1.98398784,8.72313283,1.95940276,nan,0,0
82,0.651223819,3.391151,4.61603306,2.16626894,8.31295794,2.4869757,nan,0,0
83,0.63475888,3.06978436,4.36100413,1.77856458,12.4208301,3.07560691,nan,0,0
84,0.62029061,3.03557757,4.14437092,1.92678422,6.75192022,3.69623976,nan,0,0
85,0.559699329,3.23514826,4.64082307,1.82947345,12.6539878,4.33515163,nan,0,0
86,0.501361813,3.35403098,4.44566145,2.2624005,17.6070072,4.98531962,nan,0,0
