frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.87284448,4.93900208,8.80205351,1.07595064,nan,nan,nan,0,0
6,0.764608184,1.55379393,2.39044354,0.717144316,178.334384,4.33979529,0.00445889733,1,1
7,0.78904321,1.34917669,1.6585862,1.03976719,47.3873903,2.95166168,nan,0,0
8,0.582829504,1.25159744,1.60808996,0.895104908,25.6084719,4.67244961,nan,0,0
9,0.941659819,2.38234015,4.16259265,0.602087639,35.4302226,6.3946098,nan,0,0
10,0.951924613,1.44017781,2.23905213,0.64130348,14.4346395,8.57069801,nan,0,0
11,0.923190789,1.96804426,3.24914948,0.686939035,29.264464,12.2251314,nan,0,0
12,0.934846029,1.13984235,1.72634384,0.553340849,10.8806471,4.00023704,nan,0,0
13,0.660844047,2.64955243,4.79485137,0.504253485,5.78996689,3.76991289,nan,0,0
14,0.921756034,1.33870052,1.80479618,0.87260486,15.3162407,3.37448143,nan,0,0
15,0.880372033,1.23415955,1.29788917,1.17042994,29.1648935,7.83692374,nan,0,0
16,0.851227732,0.912379147,1.27216521,0.552593084,70.3140682,1.28653003,0.00415314486,1,1
17,0.888783119,0.847787658,1.15038581,0.545189504,17.0792106,6.01526251,nan,0,0
18,0.92630719,0.689030711,0.864935094,0.513126329,1.91198493,0.803180186,nan,0,0
19,0.898034794,1.24922098,1.94137355,0.557068419,79.3283325,1.27605669,0.00423129087,1,1
20,0.928925884,1.78619467,2.69706128,0.875328058,89.7910574,6.88896735,0.00430146901,1,1
21,0.911443266,1.66307616,2.76288455,0.563267774,49.3658146,4.96861859,nan,0,0
22,0.912371972,0.583151094,0.598330294,0.567971894,22.9958368,2.01476367,nan,0,0
23,0.954501762,3.01695213,5.46366976,0.570234501,128.815894,10.9670967,0.00446811365,1,1
24,0.958108537,0.817815105,1.1092848,0.526345412,163.083494,3.16049702,0.00439473754,1,1
25,0.897941176,2.41200994,4.3394577,0.484562186,39.2168169,9.98597958,nan,0,0
