frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
0,0,forward,robust,True,2.4530858027973577,1.0009022309315492,2.812922478362894,0.9756,1.8998731344137567,37,converged,9756,7805
1,1,forward,robust,False,3.567642716033711,7.22953383312084,2.6571878165317653,0.9921,1.8422780944599093,50,maximum_iterations,9921,7937
2,2,forward,robust,False,4.446908780209693,7.812844930761559,2.884730939735069,0.9842,2.085867248798463,50,maximum_iterations,9842,7874
3,3,forward,robust,False,2.4580126277429892,2.495467363425566,2.8574393080899654,0.9909,2.0626932702548246,50,maximum_iterations,9909,7928
4,4,forward,robust,False,5.394283487958369,0.8248914860549859,2.672808424903508,0.9908,1.9509087341321025,50,maximum_iterations,9908,7927
5,5,forward,robust,False,3.7895591335851067,1.247670879601057,2.7459726843938284,0.9933,1.9738545921409476,50,converged,9933,7947
6,6,forward,robust,False,2.7056300391830006,3.4839469562128516,2.6489180253254943,0.9954,1.9112430693372995,50,maximum_iterations,9954,7964
7,7,forward,robust,False,2.592339853326062,1.9128664640245787,2.7033838780966715,0.992,1.88244998526436,47,converged,9920,7936
8,8,forward,robust,False,2.8385643082532885,1.2494633816444005,2.9387399749423366,0.9834,2.061847691099552,39,converged,9834,7868
9,9,forward,robust,False,5.096822721319134,1.5414061792698714,2.49908754773171,0.9947,1.8253805374623313,50,maximum_iterations,9947,7958
10,10,forward,robust,False,3.3556797160346252,1.542940816883465,2.842949653454987,0.9789,1.9486212301510792,50,maximum_iterations,9789,7832
11,11,forward,robust,False,3.345164408121361,1.3554037568830666,2.9950353815564874,0.987,2.22754841100712,50,maximum_iterations,9870,7896
12,12,forward,robust,False,2.023409608729339,1.5387940728261627,2.7399391362033065,0.9938,2.079065346099105,50,maximum_iterations,9938,7951
13,13,forward,robust,False,0.6600409588001815,0.8105842018103546,2.5727310481428844,0.9997,1.981728745418494,50,maximum_iterations,9997,7998
14,14,forward,robust,False,3.5990847802236265,1.610395510357266,2.811579561995176,0.9899,2.008876971035095,50,maximum_iterations,9899,7920
15,15,forward,robust,False,4.541300512292792,1.5808425973309608,2.980697336673714,0.9786,1.9562423700266167,49,converged,9786,7829
16,16,forward,robust,False,5.040127950599593,1.515632012176201,2.7955589347197116,0.9907,1.9621618167277075,50,maximum_iterations,9907,7926
17,17,forward,robust,False,1.160315474419387,1.503615732832527,2.760478925338134,0.9871,1.895351699000446,50,maximum_iterations,9871,7897
18,18,forward,robust,False,3.7887116704179995,1.195177233271727,2.846642016884349,0.9728,1.809618649502907,50,maximum_iterations,9728,7783
19,19,forward,robust,False,4.7505006112257275,1.9694074658122958,2.913927860343054,0.9862,2.1286345376657887,50,maximum_iterations,9862,7890
20,20,forward,robust,False,3.2290527625790406,3.5972182569495463,2.6777563270257225,0.9902,1.8482200971446008,50,maximum_iterations,9902,7922
21,21,forward,robust,False,0.6858107806218592,2.4430335920337107,2.7021429272763497,0.9922,1.9784870404590376,48,converged,9922,7938
22,22,forward,robust,False,3.420137310149504,3.262435541656193,2.9270044971692393,0.9723,1.9211744911810869,50,maximum_iterations,9723,7779
23,23,forward,robust,False,1.7490378948693335,1.9759569967404904,3.0670227636904546,0.9705,2.0447220661004404,37,converged,9705,7764
24,24,forward,robust,False,4.393097106220327,1.913500118563263,3.137787966155899,0.9668,2.0730456884185875,50,maximum_iterations,9668,7735
25,25,forward,robust,False,0.581645316219408,1.8939683954652367,2.8285452723665383,0.9785,1.93801607464504,42,converged,9785,7828
26,26,forward,robust,False,3.10501496831747,1.1268837836350825,2.9620094670255543,0.9837,2.141367646555648,45,converged,9837,7870
27,27,forward,robust,False,2.0129355765577577,1.2211036560754678,3.005502344905178,0.9702,1.9930526900281655,50,maximum_iterations,9702,7762
28,28,forward,robust,False,2.657011807224776,3.7865996223725316,2.7320398847871874,0.9923,1.87028536927854,50,maximum_iterations,9923,7939
