frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
0,0.712862862,2.44431093,2.58133761,2.30728425,nan,nan,nan,0,0
1,0.780376564,2.30346418,2.41607481,2.19085356,3.56764272,7.22953383,nan,0,0
2,0.728897249,2.6133407,2.65465647,2.57202494,4.44690878,7.81284493,nan,0,0
3,0.762164197,2.47815371,2.62411676,2.33219066,2.45801263,2.49546736,nan,0,0
4,0.770700388,2.39480026,2.43685789,2.35274262,5.39428349,0.824891486,nan,0,0
5,0.763437673,2.37909663,2.51145639,2.24673687,3.78955913,1.24767088,nan,0,0
6,0.757412503,2.33238446,2.40731361,2.25745531,2.70563004,3.48394696,nan,0,0
7,0.772767445,2.43897271,2.46643696,2.41150847,2.59233985,1.91286646,nan,0,0
8,0.746597207,2.56499817,2.71055052,2.41944583,2.83856431,1.24946338,nan,0,0
9,0.768798175,2.24691244,2.26559105,2.22823384,5.09682272,1.54140618,nan,0,0
10,0.754049471,2.54181265,2.60745206,2.47617323,3.35567972,1.54294082,nan,0,0
11,0.757838871,2.63399311,2.782026,2.48596022,3.34516441,1.35540376,nan,0,0
12,0.787238706,2.44349374,2.51401611,2.37297137,2.02340961,1.53879407,nan,0,0
13,0.77909573,2.27033129,2.33694442,2.20371816,0.660040959,0.810584202,nan,0,0
14,0.76724325,2.54790899,2.58300266,2.51281532,3.59908478,1.61039551,nan,0,0
15,0.743432763,2.64061269,2.74976536,2.53146003,4.54130051,1.5808426,nan,0,0
16,0.789663036,2.46190783,2.56013765,2.36367802,5.04012795,1.51563201,nan,0,0
17,0.759737367,2.45249161,2.52304984,2.38193339,1.16031547,1.50361573,nan,0,0
18,0.764013718,2.49177523,2.60826299,2.37528747,3.78871167,1.19517723,nan,0,0
19,0.768048613,2.5285067,2.6883964,2.368617,4.75050061,1.96940747,nan,0,0
20,0.753653003,2.37387923,2.44264705,2.30511141,3.22905276,3.59721826,nan,0,0
21,0.782204541,2.40861486,2.46787015,2.34935957,0.685810781,2.44303359,nan,0,0
22,0.749066981,2.57304183,2.69529706,2.4507866,3.42013731,3.26243554,nan,0,0
23,0.776624611,2.66111098,2.84514128,2.47708068,1.74903789,1.975957,nan,0,0
24,0.792044703,2.73563685,2.91501702,2.55625669,4.39309711,1.91350012,nan,0,0
25,0.792178815,2.48068323,2.5956225,2.36574396,0.581645316,1.8939684,nan,0,0
26,0.792607357,2.57269161,2.73519032,2.41019289,3.10501497,1.12688378,nan,0,0
27,0.821488934,2.65538684,2.78464238,2.52613131,2.01293558,1.22110366,nan,0,0
28,0.822142603,2.42447514,2.49614847,2.35280181,2.65701181,3.78659962,nan,0,0
29,0.821935177,2.50409301,2.60368271,2.40450331,1.56671512,2.3058586,nan,0,0
30,0.823038397,2.37657377,2.40473146,2.34841609,1.03723361,1.46570647,nan,0,0
31,0.80643907,2.18874594,2.2585945,2.11889738,0.75000241,1.10082309,nan,0,0
32,0.82184961,2.28760489,2.34722429,2.2279855,3.13099036,4.09667057,nan,0,0
33,0.819673111,2.45705412,2.55541892,2.35868931,1.95019808,1.80531011,nan,0,0
34,0.809247749,2.70502044,2.83773316,2.57230773,2.24459749,0.898804925,nan,0,0
35,0.735423052,3.3516937,3.87376378,2.82962363,7.15851925,3.90836979,nan,0,0
36,0.813505458,2.36353864,2.41214023,2.31493704,8.55300336,2.28661604,nan,0,0
37,0.836131605,2.46474798,2.52877802,2.40071794,2.05603753,1.15788846,nan,0,0
38,0.848122596,2.25591256,2.25104075,2.26078437,1.49763867,1.98843356,nan,0,0
39,0.839122012,2.39708383,2.43937131,2.35479635,4.33062017,1.8056774,nan,0,0
40,0.844369212,2.18894117,2.22660588,2.15127647,1.07704232,1.6750983,nan,0,0
41,0.842956955,2.38910074,2.52554808,2.2526534,3.07954141,0.896353135,nan,0,0
42,0.845865785,2.87547158,3.08925401,2.66168916,6.02903929,2.88894989,nan,0,0
43,0.832320202,3.19651563,3.50376724,2.88926401,1.37007127,1.21879539,nan,0,0
44,0.878334535,3.15480915,3.57650856,2.73310975,2.05029825,3.26323099,nan,0,0
45,0.880901352,2.63692803,2.80445909,2.46939696,2.06870345,0.463547374,nan,0,0
46,0.873493255,2.77987406,3.00551135,2.55423677,1.49664255,1.24391642,nan,0,0
47,0.852931257,2.8956607,3.06180262,2.72951877,2.50891057,1.34795351,nan,0,0
48,0.80782772,2.08894303,2.17422191,2.00366414,1.36963344,1.07920977,nan,0,0
49,0.815647697,2.39056357,2.51754803,2.26357911,4.11285514,2.15362096,nan,0,0
50,0.746277426,2.41078078,2.47592019,2.34564137,6.19476508,8.78575672,nan,0,0
51,0.751866827,2.37251197,2.47802165,2.2670023,1.48126694,2.74510034,nan,0,0
52,0.81136152,2.01248723,2.04796954,1.97700492,1.5310288,2.38675705,nan,0,0
53,0.828489143,1.83408091,1.83909555,1.82906628,1.22490533,1.07564045,nan,0,0
54,0.826307514,1.87601699,1.89705579,1.85497819,2.75909171,1.44579185,nan,0,0
55,0.746340517,2.91433999,2.96683224,2.86184773,2.4801424,6.02665155,nan,0,0
