outer_iteration,cost,optimality,function_evaluations,status,success,geometry_correspondences,frames_without_geometry,mask_correspondences,scale,message
1,0.17758758640273298,7.336907896628086e-07,5,2,True,8152,0,0,1.0,`ftol` termination condition is satisfied.
2,0.13362037887472877,6.655850169498144e-07,5,2,True,8163,0,0,1.0,`ftol` termination condition is satisfied.
