frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
66,0,forward,sequential,True,0.9223895872089365,0.06130339438533448,3.290905253449087,0.9914,1.4541432672678596,,open3d_or_translation_icp,,
67,1,forward,sequential,False,2.6005872687063887,1.4204455546756227,3.690033688949497,0.9944,1.5176867139421575,,open3d_or_translation_icp,,
68,2,forward,sequential,False,5.86585225410598,3.4282501313883897,3.483521304560986,0.9914,1.4366694645001805,,open3d_or_translation_icp,,
69,3,forward,sequential,False,2.7527505505043743,1.6902772952232166,3.628675108954777,0.9922,1.4953950708504193,,open3d_or_translation_icp,,
70,4,forward,sequential,False,4.898440454573039,3.266882460113684,3.660738514165836,0.99,1.3461276997724627,,open3d_or_translation_icp,,
71,5,forward,sequential,False,4.148158022406932,1.449315510996438,4.123185260160281,0.9922,1.5501385604757254,,open3d_or_translation_icp,,
72,6,forward,sequential,False,0.689275206610819,1.4289000403268233,4.083489356236595,0.9968,1.5148273938242032,,open3d_or_translation_icp,,
73,7,forward,sequential,False,1.5876306451932682,2.418346392624814,3.1737314516607227,0.9962,1.4912387356841554,,open3d_or_translation_icp,,
74,8,forward,sequential,False,1.5452615499374955,1.107609040746252,3.1410789323166854,0.997,1.4088029651326373,,open3d_or_translation_icp,,
75,9,forward,sequential,False,1.4347804836114149,1.160323957978241,3.376432610308381,0.9958,1.343809733446187,,open3d_or_translation_icp,,
76,10,forward,sequential,False,8.066410530364545,5.889624937759259,5.001274809716921,0.9904,1.4207383511318996,,open3d_or_translation_icp,,
77,11,forward,sequential,False,1.904537141889518,1.3266260574923414,4.803838481057513,0.9902,1.3984454853154038,,open3d_or_translation_icp,,
78,12,forward,sequential,False,1.5210105637469142,3.810897888739478,5.430376408663698,0.9898,1.5019574533070439,,open3d_or_translation_icp,,
79,13,forward,sequential,False,7.051298056119127,3.82778464461377,4.587496502313327,0.9898,1.4273205147187014,,open3d_or_translation_icp,,
80,14,forward,sequential,False,1.551855861570257,2.0415062595497986,4.258686011169333,0.9898,1.2924520124937797,,open3d_or_translation_icp,,
81,15,forward,sequential,False,4.021951237851425,3.6575782086670414,4.910838017390808,0.9916,1.5280867332522259,,open3d_or_translation_icp,,
82,16,forward,sequential,False,5.403387809289904,4.6740070523968615,5.452758672315645,0.9904,1.4601866829202736,,open3d_or_translation_icp,,
83,17,forward,sequential,False,8.646609020335783,4.8345545720381295,5.064338539194035,0.9912,1.3700204372029514,,open3d_or_translation_icp,,
84,18,forward,sequential,False,2.5785556043098095,1.6520527547004826,5.374659147202643,0.991,1.66621375706541,,open3d_or_translation_icp,,
85,19,forward,sequential,False,2.529827306909839,2.7870563266808457,5.810956442806373,0.9914,1.499886744452553,,open3d_or_translation_icp,,
86,20,forward,sequential,False,0.4692709490961265,3.2353504857870945,5.665673444821896,0.99,1.668350613250288,,open3d_or_translation_icp,,
