frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.833710042,1.92921689,1.92866898,1.9297648,nan,nan,nan,0,0
321,0.846891482,2.03741715,2.08249335,1.99234095,120.734406,4.46858191,0.00442881181,1,1
322,0.856246905,2.37815415,2.40407651,2.35223179,106.655639,2.68433303,0.00435978808,1,1
323,0.82278275,2.6029678,2.62771245,2.57822316,76.4626529,3.0172014,0.00415606224,1,1
324,0.807189542,2.43575463,2.78760654,2.08390272,103.844792,5.00288446,0.00430359534,1,1
325,0.777900902,2.95471666,3.06668826,2.84274506,23.1835591,2.31958388,nan,0,0
326,0.759604474,2.69552104,2.84820854,2.54283355,23.3186757,6.17274399,nan,0,0
327,0.826033851,2.04857584,2.10844077,1.9887109,80.3278895,3.44100336,0.00426560986,1,1
328,0.824978317,3.47686285,4.35952974,2.59419596,66.2856108,4.54171663,0.00417846855,1,1
329,0.84253798,3.26237325,4.6689393,1.85580721,5.43277174,3.94460362,nan,0,0
330,0.769192004,2.88640047,3.02824288,2.74455807,10.1711742,1.8101308,nan,0,0
331,0.778235496,2.75996609,2.93972346,2.58020871,119.91503,5.5028918,0.00442630075,1,1
332,0.82655128,2.03015635,2.0803322,1.97998051,162.627947,1.67442195,0.00444391197,1,1
333,0.842074928,2.0300043,2.0612801,1.99872849,171.727682,3.48624145,0.00444282051,1,1
334,0.856926857,1.57944894,1.57942207,1.5794758,176.247135,5.24586953,0.0045007204,1,1
335,0.820277361,1.93672899,1.95230321,1.92115477,31.8200959,4.85815231,nan,0,0
336,0.840263405,1.70617143,1.70921617,1.70312669,55.4781386,2.4200099,nan,0,0
337,0.814080785,2.48511827,2.66320281,2.30703372,162.790891,3.72343517,0.00463359227,1,1
338,0.81177145,2.30910814,2.57592887,2.04228742,52.4394213,3.66840047,nan,0,0
339,0.844359542,2.63709489,2.85337012,2.42081966,172.754078,1.91325055,0.00439679215,1,1
340,0.82122449,2.62831501,2.85348622,2.4031438,164.752367,6.42708993,0.00442349689,1,1
