frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
9,0.685916892,1.64853324,1.78905646,1.50801002,nan,nan,nan,0,0
10,0.71046892,1.66543948,1.76111357,1.56976538,11.4627609,2.31604333,nan,0,0
11,0.681818182,1.82011943,2.06406937,1.57616949,11.0077045,1.6611,nan,0,0
12,0.758649747,1.93150688,2.30450831,1.55850545,28.6845346,9.45933002,nan,0,0
13,0.744489405,1.67948009,1.847124,1.51183618,24.4111715,3.98327131,nan,0,0
14,0.657288283,1.99139318,2.35630075,1.62648562,17.1631978,3.87429762,nan,0,0
15,0.689852447,1.86408664,2.316675,1.41149828,31.9163032,6.2463055,nan,0,0
16,0.69675716,1.58132579,1.71583864,1.44681294,14.3433352,2.70875442,nan,0,0
17,0.672977428,1.71513556,2.08779688,1.34247423,23.9766617,1.69304665,nan,0,0
18,0.727485165,1.43046119,1.60158025,1.25934214,12.0074015,2.52977735,nan,0,0
19,0.741244367,1.42755017,1.60541076,1.24968958,2.58994744,1.89271608,nan,0,0
20,0.73098149,1.38728721,1.50170861,1.2728658,2.43024718,1.2408579,nan,0,0
21,0.763838829,1.72502582,2.01842144,1.4316302,19.3465,1.69671157,nan,0,0
22,0.782495948,1.67615584,1.96811485,1.38419683,21.2869427,4.76749671,nan,0,0
23,0.676657584,1.48178101,1.68593943,1.2776226,32.8726787,2.84121581,nan,0,0
24,0.693275986,2.1849504,2.83750404,1.53239676,26.1342505,6.20472708,nan,0,0
25,0.664999597,1.48573367,1.62679904,1.3446683,23.8050288,6.29530548,nan,0,0
26,0.692424902,1.7281772,1.96893819,1.48741622,13.3145068,1.01588431,nan,0,0
27,0.682795106,1.73190382,2.07166203,1.39214562,32.9984087,1.72213764,nan,0,0
28,0.687104299,1.96644429,2.42964413,1.50324445,27.8787711,1.4379683,nan,0,0
29,0.700528446,1.99242421,2.44353375,1.54131467,14.1340088,2.45272549,nan,0,0
