frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.629116118,7.52748984,10.7469029,4.30807678,nan,nan,nan,0,0
6,0.847753612,1.87373143,2.70337305,1.0440898,0,11.7437906,nan,0,0
7,0.836029179,1.34807312,1.66819309,1.02795315,0,2.17981402,nan,0,0
8,0.64044005,1.27831081,1.64265631,0.913965305,0,4.61823897,nan,0,0
9,0.67204685,3.56824251,5.40821398,1.72827105,0,8.37691093,nan,0,0
10,0.841690653,1.70044502,2.51718208,0.883707961,0,8.69430064,nan,0,0
11,0.835592686,2.41132914,3.76680841,1.05584987,0,12.2416725,nan,0,0
12,0.883989252,1.3133102,1.91573446,0.710885949,0,4.12594032,nan,0,0
13,0.883247918,4.34603083,6.44881871,2.24324294,0,0.620723777,nan,0,0
14,0.925504229,1.36853109,1.85110341,0.885958766,0,1.46210396,nan,0,0
15,0.879967949,1.22917222,1.29480637,1.16353807,0,7.87730389,nan,0,0
16,0.868791458,0.947608957,1.31425767,0.580960241,0,1.47248556,nan,0,0
17,0.854585085,0.944858033,1.25732442,0.632391645,0,6.2022158,nan,0,0
18,0.920332356,0.700436429,0.880999619,0.519873239,0,1.33168365,nan,0,0
19,0.897286822,1.43273948,2.15014599,0.715332975,0,1.37225794,nan,0,0
20,0.82023665,2.08209684,3.03206526,1.13212843,0,6.84000783,nan,0,0
21,0.787095799,2.27154755,3.39334533,1.14974978,0,5.03646382,nan,0,0
22,0.908589951,0.626325332,0.638126805,0.614523858,0,2.79891399,nan,0,0
23,0.740201078,5.08255901,6.94109739,3.22402062,0,5.87412859,nan,0,0
24,0.954279386,0.811711854,1.10766725,0.515756455,0,9.43108515,nan,0,0
25,0.718222342,3.67534212,5.5859844,1.76469984,0,8.88007858,nan,0,0
