frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.845216998,2.14211826,2.18413395,2.10010258,nan,nan,nan,0,0
253,0.735996235,1.68523167,1.79279389,1.57766946,2.19282752,7.11892665,nan,0,0
254,0.785386047,1.7888524,1.90767999,1.67002481,2.45768774,2.41508261,nan,0,0
255,0.825150698,2.78041208,3.05830488,2.50251929,1.96582451,5.88557175,nan,0,0
256,0.70632748,2.66517749,3.0556945,2.27466047,4.91358059,10.9181657,nan,0,0
257,0.758405803,2.78340495,3.05458415,2.51222575,1.97717133,1.98666895,nan,0,0
258,0.584848428,2.74738426,3.11370031,2.38106822,13.2859057,10.3949431,nan,0,0
259,0.707030695,2.42923534,2.88296268,1.97550801,5.63491956,5.19849676,nan,0,0
260,0.68784185,31.7872507,34.2530193,29.3214822,3.20088528,2.34859795,nan,0,0
261,0.730872657,2.66215143,3.13520654,2.18909632,0,0,nan,0,0
262,0.711387382,2.51668184,2.83027995,2.20308374,6.93482909,3.42277946,nan,0,0
263,0.75346662,2.67805466,2.7918955,2.56421382,10.627169,4.10036248,nan,0,0
264,0.681339499,2.70693906,2.95415233,2.45972579,4.7850745,10.2994168,nan,0,0
265,0.696804365,2.60326252,2.99130418,2.21522086,1.81077342,4.46049389,nan,0,0
266,0.762711864,2.35081588,2.66552747,2.03610429,4.83113117,10.7680711,nan,0,0
267,0.722812923,2.39299191,2.93848393,1.84749989,5.38638077,5.89676532,nan,0,0
268,0.755344619,2.10242923,2.32640373,1.87845472,5.03524472,5.13011956,nan,0,0
269,0.731165071,2.14495207,2.41913063,1.87077351,5.79312534,7.05833668,nan,0,0
270,0.715158257,1.88256686,1.9886345,1.77649922,5.57395352,3.54110872,nan,0,0
271,0.81943981,1.57261352,1.64719574,1.4980313,1.38466443,3.31390493,nan,0,0
272,0.793439797,1.38208483,1.4362199,1.32794977,2.22645135,6.12726963,nan,0,0
