frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.815671525,2.55319801,2.62290034,2.48349569,nan,nan,nan,0,0
30,0.816990423,2.41876664,2.41753868,2.4199946,0.108924754,0.455945402,nan,0,0
31,0.821770637,2.25582127,2.30350191,2.20814063,0.136801798,0.382057764,nan,0,0
32,0.824865161,2.59693781,2.67695287,2.51692276,0.166600931,0.308237688,nan,0,0
33,0.826096273,3.04334618,3.23598154,2.85071081,0.303377446,0.234548977,nan,0,0
34,0.830624683,3.42461583,3.77910473,3.07012692,0.353032033,0.161171912,nan,0,0
35,0.835202474,2.69972811,2.80344922,2.596007,0.410592443,0.088881723,nan,0,0
36,0.840177602,2.52178274,2.60272624,2.44083923,0.47863995,0.0279990832,nan,0,0
37,0.840177602,2.58627721,2.63894682,2.5336076,0.495329599,0.108576053,nan,0,0
38,0.845019108,2.27306301,2.25864072,2.28748531,0.568212412,0.0609382619,nan,0,0
39,0.843072414,2.43988472,2.49766237,2.38210706,0.573227108,0.393320807,nan,0,0
40,0.850275573,2.19542676,2.20677376,2.18407976,0.568946198,0.220292585,nan,0,0
41,0.850520208,2.54126181,2.64098657,2.44153705,0.460691229,0.859569322,nan,0,0
42,0.852856713,2.87960654,3.09893854,2.66027455,0.386716691,0.844324581,nan,0,0
43,0.853712404,3.19166179,3.46228712,2.92103646,0.304983035,0.140100846,nan,0,0
44,0.845741274,2.95448972,3.10087852,2.80810092,0.202858986,0.100031514,nan,0,0
45,0.83880883,2.54259144,2.58829412,2.49688876,0.133076316,0.155445251,nan,0,0
46,0.832859726,2.7259524,2.8727374,2.5791674,0.104295839,0.249196738,nan,0,0
47,0.825245021,2.66687666,2.78071124,2.55304207,0.123669637,0.351871663,nan,0,0
48,0.816911127,2.2971088,2.39953739,2.19468021,0.120199414,0.457501024,nan,0,0
49,0.803865132,2.30209753,2.38023807,2.22395699,0.0905113007,0.564428535,nan,0,0
