frame,rotation_correction_deg,translation_correction_cm
29,0.5196550518730727,1.2019734798262318
30,0.40508984102762174,1.6082079135672702
31,0.7281622964745846,2.213287342580167
32,2.795114694086457,2.352956265081199
33,1.2159432055039971,3.8130064996617024
34,0.556268443236666,4.422323994575844
35,0.3390085747464306,2.7826771223512865
36,1.9317137393782153,1.2201779187749526
37,2.01867352193523,0.8727234639782996
38,1.3439475255085678,1.6679090317188492
39,0.4526082173629539,0.2584656225948434
40,0.8376941772313632,2.0867534578060933
41,2.297997855562038,3.5051832708334905
42,0.8579799475109051,3.0216590849620264
43,1.7510213552036302,3.4619080751468765
44,1.6279678445643706,0.7158182182185485
45,0.5182287460496597,0.6788187548481004
46,1.1892287797890926,1.727944138508938
47,2.0333786195092274,1.714512663071444
48,1.6446842373607413,2.602798231004088
49,0.8100585973300526,0.6027126765371837
