frame,rotation_correction_deg,translation_correction_cm
9,61.99605912900192,2.19541024869166
10,87.60106577115575,2.743151315635727
11,9.733006662977605,6.182226214200737
12,37.674196264962156,8.312360179945106
13,26.826453218222856,1.4027017248616702
14,61.58086490856196,1.7029842151544263
15,28.052388990595535,7.103715802340458
16,83.95052448664498,2.3766773110776667
17,21.882176585654253,1.3453835857194818
18,0.6505313969126935,2.241998929658656
19,3.1599071187753207,1.6811651585603178
20,0.6298591473939241,1.2745225210817006
21,165.8622464368041,2.743587249685491
22,72.76056506762909,2.8402862432301594
23,53.92206880689867,1.5479121606706405
24,7.838671761928847,1.3096759579995654
25,40.8696052519852,0.9945157797085493
26,52.49010963676683,0.36963808918050084
27,88.49043246328426,1.3538128703538266
28,88.02111839948499,1.2346885858947911
29,3.745769630215566,1.0217694378118816
