frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
9,0.680585355,1.49974039,1.55712866,1.44235211,nan,nan,nan,0,0
10,0.69750143,1.76176408,1.89052785,1.63300032,18.7859789,2.83162653,nan,0,0
11,0.700772831,2.75315207,2.91723448,2.58906965,5.69174078,2.03587189,nan,0,0
12,0.682483688,3.50973794,3.72450671,3.29496916,2.49006501,1.26175622,nan,0,0
13,0.696319182,1.4687047,1.57330352,1.36410588,10.5228736,0.599893401,nan,0,0
14,0.694361238,2.10464964,2.32688037,1.8824189,16.016979,0.782877497,nan,0,0
15,0.704901803,2.95987648,3.23408561,2.68566735,6.98280687,1.40333615,nan,0,0
16,0.685254921,1.72487004,1.90211427,1.54762581,7.14740569,2.83536001,nan,0,0
17,0.674232627,1.44489504,1.66044664,1.22934344,10.7146268,0.834119379,nan,0,0
18,0.681140293,1.67038838,1.82277364,1.51800312,7.44150235,1.66118436,nan,0,0
19,0.687130119,1.55639107,1.76197285,1.3508093,1.03615597,1.68192885,nan,0,0
20,0.685382586,1.52595138,1.71162885,1.3402739,0.305791193,1.18023388,nan,0,0
21,0.702958293,1.5337993,1.72811283,1.33948576,6.37401249,0.583986479,nan,0,0
22,0.708548278,2.18143845,2.48510609,1.87777082,18.5591804,1.30166856,nan,0,0
23,0.683606601,1.84575088,2.09079772,1.60070404,19.318164,0.990735035,nan,0,0
24,0.681958666,1.56571355,1.78490361,1.34652349,7.56469986,1.17375767,nan,0,0
25,0.686265515,1.58492042,1.77181601,1.39802483,2.04287796,1.15298495,nan,0,0
26,0.699387171,1.65314131,1.87199391,1.43428871,8.91279335,1.00988804,nan,0,0
27,0.709136469,1.81690306,2.20681593,1.42699019,1.60905116,1.01157796,nan,0,0
28,0.723941935,1.87707828,2.24854092,1.50561565,10.2102502,1.07137245,nan,0,0
29,0.739338091,2.02922092,2.49949114,1.5589507,2.96511015,1.18047479,nan,0,0
