frame,rotation_correction_deg,translation_correction_cm
252,4.647232429020084,4.7650654693908425
253,1.4392851113807439,1.606116250570227
254,0.7858565188931056,4.150397411370374
255,174.2941800368332,6.459809375041346
256,9.831539094199751,0.7227191413253082
257,13.029663814639875,5.75551196193989
258,7.427304663940307,4.266316441097914
259,2.2865138838780497,7.451316314968155
260,5.174405304391303,44.97013518119341
261,4.866171883077066,9.402121893089191
262,4.954005286550879,9.814737164062112
263,2.170102375079813,12.131736971120054
264,0.6885866321836477,4.366871109840262
265,1.0366831195521904,4.438224500342244
266,3.188459181440945,5.3879306129294005
267,4.861391216545808,4.765571045933046
268,1.1750376443635264,3.425147644061784
269,5.037487804400174,2.2613722221559818
270,4.714320469621222,3.6294208894457487
271,3.742932232759904,2.7921582299904393
272,5.096013085958935,3.476568029628952
