frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
0,0,forward,robust,True,1.403373201793533,0.2166964208978459,1.8589106868146916,0.9986,1.4045403067574205,50,maximum_iterations,9986,7989
1,1,forward,robust,False,3.852850886176331,2.1358193211977077,2.413079938018026,0.9665,1.4336330331407972,50,maximum_iterations,9665,7732
2,2,forward,robust,False,4.752296466899279,3.0975750091360332,2.0460873621933096,0.9968,1.4172441599165253,50,maximum_iterations,9968,7975
3,3,forward,robust,False,3.354307239208973,1.174845491495123,2.226407526915522,0.9811,1.4399872143199197,50,maximum_iterations,9811,7849
4,4,forward,robust,False,1.9067544529866025,0.8825928954441367,1.822292712693141,0.993,1.1938556989521527,50,maximum_iterations,9930,7944
5,5,forward,robust,False,1.7733138015646797,1.1957459061832096,2.1277586177617884,0.9876,1.393845541444826,50,converged,9876,7901
6,6,forward,robust,False,4.098518270004521,4.262471131709044,2.1324058330440843,0.9723,1.2656361107498817,50,maximum_iterations,9723,7779
7,7,forward,robust,False,8.806717079517263,4.999996919606199,1.9032782224023665,0.9967,1.3110574455288924,50,maximum_iterations,9967,7974
8,8,forward,robust,False,3.1900112926270205,2.3845895427791817,1.8196884191991762,0.9972,1.269451306900422,50,maximum_iterations,9972,7978
9,9,forward,robust,False,3.355188982535055,3.0450609147805263,1.8451798067798744,0.9978,1.2994787099823444,50,maximum_iterations,9978,7983
10,10,forward,robust,False,2.5691485975974246,2.217658378508757,1.8109691239242993,0.9975,1.3214169282959063,50,maximum_iterations,9975,7980
11,11,forward,robust,False,2.158049583387458,2.9257463937870365,1.80565621397689,0.9978,1.3033928847745895,50,maximum_iterations,9978,7983
12,12,forward,robust,False,14.298285283384116,10.049305678800138,2.6655727719631486,0.9505,1.546306983083875,50,maximum_iterations,9505,7604
13,13,forward,robust,False,9.165322601766347,3.8877122546841774,1.9590616836096488,0.9889,1.2813771848456152,50,maximum_iterations,9889,7912
14,14,forward,robust,False,3.071336378234446,1.8029929575362398,2.0617766576425947,0.9903,1.4177077295494211,39,converged,9903,7923
15,15,forward,robust,False,10.581535996704378,7.765419900646443,2.104754112498719,0.9833,1.3438854861888534,50,maximum_iterations,9833,7867
16,16,forward,robust,False,4.823855685133929,3.2209718512236583,1.8153866754032875,0.9942,1.2743777201285111,50,maximum_iterations,9942,7954
17,17,forward,robust,False,1.865633384776883,0.7751081216102921,1.6421724974573708,0.9945,1.166946395818063,50,maximum_iterations,9945,7956
18,18,forward,robust,False,4.569450281600862,3.504282140213666,1.9141845110391464,0.9906,1.2299136556026198,50,maximum_iterations,9906,7925
19,19,forward,robust,False,2.3836561198827058,1.5347945440728186,1.8994179069531552,0.9897,1.2335010254207952,50,maximum_iterations,9897,7918
20,20,forward,robust,False,1.4677013124891924,1.370264329866405,1.7732355539695752,0.993,1.191418678428068,50,maximum_iterations,9930,7944
21,21,forward,robust,False,1.6737259731686753,1.5203554760087348,1.8858856275855675,0.9944,1.2616295962215756,50,maximum_iterations,9944,7956
22,22,forward,robust,False,4.637049841067121,3.4089662152549813,2.043512230091591,0.9966,1.344606635631335,50,maximum_iterations,9966,7973
23,23,forward,robust,False,1.9150394411840324,2.512536421437866,1.9084139910716322,0.9954,1.2392531858996514,50,maximum_iterations,9954,7964
24,24,forward,robust,False,2.691647285439532,1.395640303359854,2.0439136293875153,0.9929,1.3360907816835275,50,maximum_iterations,9929,7944
25,25,forward,robust,False,0.8358259578506321,1.585111342088681,1.8989654562019522,0.9978,1.358136119161885,50,maximum_iterations,9978,7983
26,26,forward,robust,False,0.5691947972905677,0.7562482397971919,1.9543535568554222,0.9983,1.3903569028855105,20,converged,9983,7987
