frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
47,47,forward,robust,False,3.3493021918409416,1.9303799885697277,2.7872940707638882,0.9964,2.0926404453633256,50,maximum_iterations,9964,7972
48,48,forward,robust,False,4.434053987983385,4.333492501240909,2.4813739910319366,1.0,1.8568389910917873,50,maximum_iterations,10000,8000
49,49,forward,robust,False,1.9519662942236669,2.97371531043794,2.342771424900786,1.0,1.7707095737563807,50,maximum_iterations,10000,8000
50,50,forward,robust,False,6.2825571068621855,4.778846684327408,2.395071194427745,1.0,1.747914576089384,50,maximum_iterations,10000,8000
51,51,forward,robust,False,0.60181862448873,5.600639368688099,2.4802742212696485,0.999,1.7577509089784793,50,maximum_iterations,9990,7992
52,52,forward,robust,False,2.2532509416823014,0.5943013146875462,2.361706536112404,1.0,1.79453444585227,46,converged,10000,8000
53,53,forward,robust,False,3.807154417143079,5.286574362047132,2.3551509545137432,1.0,1.7878227141937393,50,maximum_iterations,10000,8000
54,54,forward,robust,False,2.587831136740721,4.129540068155832,2.5336881299075067,1.0,1.8795393240715597,50,maximum_iterations,10000,8000
55,55,forward,robust,False,4.533977466209784,7.7410120073656525,2.665626293749689,0.9982,1.9219373712994574,50,maximum_iterations,9982,7986
56,56,forward,robust,False,3.2838079620254397,7.265670926998831,2.4262566271894865,1.0,1.841838015878086,47,converged,10000,8000
57,57,forward,robust,False,4.469391627438016,2.0309327599624654,1.9927071377995424,1.0,1.3894657283402307,42,converged,10000,8000
58,58,forward,robust,False,4.182673214567851,6.3861032978380665,2.6529668604582524,0.9959,1.832161531046016,50,maximum_iterations,9959,7968
59,59,forward,robust,False,3.044979377453343,4.056697139166333,2.8369758003159418,0.997,2.1305684019056708,38,converged,9970,7976
60,60,forward,robust,False,2.5127244951803824,3.793877419934314,2.0962146597998714,0.9987,1.4719075976710527,50,maximum_iterations,9987,7990
61,61,forward,robust,False,4.319231144774788,5.780710441562541,2.4073758106426326,0.9992,1.7644289062920742,50,maximum_iterations,9992,7994
62,62,forward,robust,False,0.797418175153353,4.653422496476052,2.220263883701907,0.9991,1.4199525388369512,36,converged,9991,7993
63,63,forward,robust,False,5.165657567780053,3.693942604895107,2.1542561118842083,1.0,1.5488724101648568,50,maximum_iterations,10000,8000
64,64,forward,robust,False,1.140839466179926,3.131405646599484,2.7388987748364575,0.9996,1.9756248811242931,50,maximum_iterations,9996,7997
65,65,forward,robust,False,5.310326953707201,3.7352865289937176,2.551698721806585,0.9989,1.9209271702853838,50,maximum_iterations,9989,7992
66,66,forward,robust,False,1.1314907295544199,1.4188644200335847,2.2853481672499374,1.0,1.6719794045217666,50,maximum_iterations,10000,8000
67,67,forward,robust,False,4.594118889490591,2.7197578485282965,2.6271489602363167,0.9991,1.8530378095468183,37,converged,9991,7993
68,68,forward,robust,False,0.6062519747520317,4.723568282388816,2.6334443511889964,0.9798,1.4445752614493423,50,maximum_iterations,9798,7839
69,69,forward,robust,False,5.334280164400384,3.24150266417388,2.2956138366291605,1.0,1.5099477501589147,50,maximum_iterations,10000,8000
70,70,forward,robust,False,0.7762734350734025,4.183600685784026,2.471234060588964,0.9797,1.5432563170653248,50,maximum_iterations,9797,7838
71,71,forward,robust,False,3.7957305875056138,2.4040153710735934,2.3416202674098354,0.9991,1.5923616006996222,50,maximum_iterations,9991,7993
72,72,forward,robust,False,3.2614198456501042,1.1572507616889394,2.4447486401279144,0.9934,1.553908264666354,35,converged,9934,7948
73,73,forward,robust,False,2.4932656601945062,1.695155563702222,2.266810730049396,1.0,1.5242130190944498,50,converged,10000,8000
74,74,forward,robust,False,2.366634462549613,1.9939486554376964,2.386989394548621,1.0,1.6038091821409366,50,maximum_iterations,10000,8000
75,75,forward,robust,False,3.326332884408915,0.8577273770087163,2.5424646280321537,0.9863,1.5744159476152704,50,maximum_iterations,9863,7891
76,76,forward,robust,False,2.261191722906149,1.7042002511650507,2.209521003225332,0.9973,1.4631811416169922,50,maximum_iterations,9973,7979
77,77,forward,robust,False,1.9897056699393014,0.8523759415927142,2.3788896197193194,0.9867,1.4947360569636243,47,converged,9867,7894
78,78,forward,robust,False,0.8709816028425995,4.1155440754074375,2.2443904752999324,0.9926,1.393969301738856,50,maximum_iterations,9926,7941
79,79,forward,robust,False,5.410949878157307,2.2440145795567363,2.482955744359106,1.0,1.7126559867016933,50,maximum_iterations,10000,8000
80,80,forward,robust,False,9.693273228082498,12.545767392619473,2.387802136258271,1.0,1.7939409260097485,50,maximum_iterations,10000,8000
81,81,forward,robust,False,4.78979091971051,5.712964812289662,2.2541640434127905,0.9994,1.5758556776278132,50,maximum_iterations,9994,7996
82,82,forward,robust,False,1.6421637165633924,2.1151944866972157,2.063687454585186,1.0,1.4804314650734527,50,maximum_iterations,10000,8000
83,83,forward,robust,False,2.1778141711208474,1.5106750994307305,1.8859707525978426,1.0,1.26824710859048,43,converged,10000,8000
84,84,forward,robust,False,2.013383934060901,4.954255858052461,2.246577644690484,0.9997,1.4648408082374238,50,maximum_iterations,9997,7998
85,85,forward,robust,False,5.576218987872454,5.808945702223214,2.1118381935814226,1.0,1.553186076502883,50,maximum_iterations,10000,8000
86,86,forward,robust,False,2.8710704616482174,3.3316173979210753,2.1515218284744018,0.996,1.373482046256631,50,maximum_iterations,9960,7968
87,87,forward,robust,False,2.851691892405941,4.743384764060403,1.954877326548791,0.9985,1.3952779227013736,50,maximum_iterations,9985,7988
88,88,forward,robust,False,4.445410120255093,9.686852560713035,2.000315178813216,1.0,1.339986112289732,50,maximum_iterations,10000,8000
89,89,forward,robust,False,1.7116485093861489,4.710669044549076,1.9921338286985815,0.9987,1.258914442657545,50,maximum_iterations,9987,7990
90,90,forward,robust,False,2.9527929792705505,10.102813803526118,1.7125496130681688,0.9991,1.0808174912693145,50,maximum_iterations,9991,7993
91,91,forward,robust,False,0.8173520249895876,1.3319317814424316,1.9966073880701003,0.9996,1.3412579256271653,50,maximum_iterations,9996,7997
92,92,forward,robust,False,2.2043714434630988,2.969963311937989,1.8868886869724093,1.0,1.3810827475985377,50,maximum_iterations,10000,8000
93,93,forward,robust,False,6.290139254963022,5.679603730987262,1.6956357361215597,1.0,1.1149520309809904,49,converged,10000,8000
94,94,forward,robust,False,1.3451825769153916,1.583958880393166,1.8221768030735268,1.0,1.1495331816796117,50,maximum_iterations,10000,8000
95,95,forward,robust,False,5.178714222243428,9.837414694298053,2.035789107822452,1.0,1.5186181142320867,50,maximum_iterations,10000,8000
96,96,forward,robust,False,4.265440533556839,7.907600634855632,1.7504356092277031,0.9903,1.1411683920866,50,converged,9903,7923
97,97,forward,robust,False,1.2185054449542478,2.364394082724256,1.9208752202017725,0.9895,1.1551322403711366,50,maximum_iterations,9895,7916
98,98,forward,robust,False,2.055428832516197,4.951778583561496,2.518615104817071,0.9963,1.919889108745647,50,maximum_iterations,9963,7971
99,99,forward,robust,False,5.0775036667463125,21.460677090775697,4.926001161536246,0.8892,3.4490795785959123,50,maximum_iterations,8892,7114
100,100,forward,robust,False,6.41820859578624,4.172691126157855,4.282518526319823,0.9614,3.3443291516391334,50,maximum_iterations,9614,7692
101,101,forward,robust,False,5.042279597160774,12.161254958996087,2.9175128054814277,0.9972,2.3376338349154504,50,maximum_iterations,9972,7978
102,102,forward,robust,False,1.7537897646281722,4.691186792637126,2.934155039464151,0.9997,2.3695918861321887,50,maximum_iterations,9997,7998
103,103,forward,robust,False,2.583468267106423,1.2779436622154208,2.7207483365765204,0.9981,2.1286981448726525,50,maximum_iterations,9981,7985
104,104,forward,robust,False,4.71231136000737,16.646398860469716,5.9001834340277455,0.7191,2.6659400226263346,50,maximum_iterations,7191,5753
105,105,forward,robust,False,3.717859359061164,3.798968295278616,5.6394098607383105,0.8267,3.7785692703992972,50,maximum_iterations,8267,6614
106,106,forward,robust,False,4.940610637010922,16.949999343776305,2.979004226619382,0.9949,2.3785955468704567,50,maximum_iterations,9949,7960
107,107,forward,robust,False,5.227070490865569,5.29050916473401,2.8707819754465485,0.9924,2.2882437995119718,50,maximum_iterations,9924,7940
108,108,forward,robust,False,7.300525043206747,13.810060852411176,4.35921084996035,0.9833,3.539724338254055,50,maximum_iterations,9833,7867
109,109,forward,robust,False,7.173440017324734,19.182629488358906,2.779341184947703,0.9913,2.246985977452878,50,maximum_iterations,9913,7931
110,110,forward,robust,False,2.40472015740835,18.885509877759667,1.3706110321541076,0.9938,1.0114068449827782,50,maximum_iterations,9938,7951
111,111,forward,robust,False,2.336702149667069,18.343778235433764,2.4428864012849165,0.9922,2.0175423763449833,50,maximum_iterations,9922,7938
112,112,forward,robust,False,2.344310100861413,2.1730418819596817,2.789763956767619,0.9944,2.1937724283785847,50,maximum_iterations,9944,7956
113,113,forward,robust,False,4.186239444619652,14.633861263367903,1.5944763412508747,0.9911,1.2447091062729585,50,maximum_iterations,9911,7929
114,114,forward,robust,False,6.806062213943412,8.746642722165353,2.6281500175472234,0.9913,1.9165913499433296,50,maximum_iterations,9913,7931
115,115,forward,robust,False,5.011089600070041,11.753551235588478,3.96227156343281,0.9883,3.2005531553812734,50,maximum_iterations,9883,7907
116,116,forward,robust,False,5.73504780436123,4.900492880190989,3.1654729446802166,0.9923,2.3480085451218957,50,maximum_iterations,9923,7939
117,117,forward,robust,False,2.7165860779193762,20.15619483950973,1.6190810778721638,0.9948,1.2537419930959617,50,maximum_iterations,9948,7959
118,118,forward,robust,False,4.0562615210338455,6.728872244814782,1.7187189711584603,0.9939,1.062342503355747,50,maximum_iterations,9939,7952
119,119,forward,robust,False,3.6527694938341524,3.6278332721814524,2.0663599556466448,0.9917,1.1721136075190586,50,maximum_iterations,9917,7934
120,120,forward,robust,False,4.710159850266915,4.384716991833063,1.929497528744514,0.9934,1.3049012653107883,50,maximum_iterations,9934,7948
121,121,forward,robust,False,9.059731051178153,11.890875135177156,2.3370195457899463,0.9959,1.3593369194745384,50,maximum_iterations,9959,7968
122,122,forward,robust,False,5.2409374892875755,0.7425734904414109,2.0996185767057014,0.993,1.322679753580387,40,converged,9930,7944
123,123,forward,robust,False,2.6660709959121247,14.568403116696427,3.8689575641962106,0.8747,1.7807160028672226,50,maximum_iterations,8747,6998
124,124,forward,robust,False,7.893828433099596,6.240920604108929,4.54575556276745,0.8498,2.2758364882499897,46,converged,8498,6799
125,125,forward,robust,False,8.50290141925901,8.579113143997859,3.392077807141979,0.9134,1.8931949917956041,50,maximum_iterations,9134,7308
126,126,forward,robust,False,17.20144203908789,10.87533491428227,3.1707208299464993,0.9753,2.3544546533234034,50,maximum_iterations,9753,7803
127,127,forward,robust,False,6.773720661499056,16.65532244879159,4.799735594125179,0.8208,2.073025710319006,50,maximum_iterations,8208,6567
128,128,forward,robust,False,5.241314435924065,13.774100732613782,3.662963815635454,0.9345,2.476701235885447,50,maximum_iterations,9345,7476
129,129,forward,robust,False,3.4438258729346036,13.867311587309992,2.73348649632257,0.9979,1.996372595182972,50,maximum_iterations,9979,7984
130,130,forward,robust,False,5.461802314518841,7.870975166491542,3.361898998865066,0.9632,2.3716937926251296,50,maximum_iterations,9632,7706
131,131,forward,robust,False,3.306548669625887,6.535354008895511,3.079918798314347,0.9773,2.163037524638167,44,converged,9773,7819
132,132,forward,robust,False,4.409213289762378,7.998325586725545,3.075038148021339,0.9633,2.0386124067302465,50,maximum_iterations,9633,7707
133,133,forward,robust,False,3.9768560229914667,15.115028939992897,4.810208482598558,0.8019,2.031910019305716,50,maximum_iterations,8019,6416
134,134,forward,robust,False,1.520664390037516,2.730500463404537,4.834569678914107,0.828,2.250815942472085,50,maximum_iterations,8280,6624
135,135,forward,robust,False,5.766617644629226,5.639300191636549,4.182954788505714,0.8602,2.1277340894308683,50,maximum_iterations,8602,6882
136,136,forward,robust,False,1.910916358830921,2.552961328773212,5.233484439833998,0.8019,2.4337410264976613,50,maximum_iterations,8019,6416
137,137,forward,robust,False,5.7413568478554495,13.758242821688121,2.245245561456695,1.0,1.5796144070392573,50,maximum_iterations,10000,8000
138,138,forward,robust,False,2.1198103908501627,3.3835237059029217,2.6364671675055478,1.0,1.9300822640846598,50,maximum_iterations,10000,8000
139,139,forward,robust,False,4.245405652308835,6.036797783332422,2.2210463648439904,1.0,1.5859167150866174,50,maximum_iterations,10000,8000
140,140,forward,robust,False,2.1284302900568965,2.7295090350555644,2.3171434810401172,1.0,1.6623666159343762,50,maximum_iterations,10000,8000
141,141,forward,robust,False,1.088686880085719,3.0365983508029304,2.209332495396736,0.9998,1.5439652971198332,38,converged,9998,7999
142,142,forward,robust,False,3.678170211172408,9.041845937780222,2.587199613020107,0.9992,1.8810129874927166,50,maximum_iterations,9992,7994
143,143,forward,robust,False,5.726079193496169,5.5953594066694965,3.038998357416052,0.9864,2.3909270181946938,50,maximum_iterations,9864,7892
144,144,forward,robust,False,4.108237133935701,2.0615398028905907,2.830256833808255,1.0,2.4394164848040187,50,maximum_iterations,10000,8000
145,145,forward,robust,False,3.61897870884558,2.874513083555316,2.833477033568213,0.9746,1.9469360558897062,42,converged,9746,7797
146,146,forward,robust,False,5.4619602032304675,4.031844356336026,2.8085119084611945,0.9931,2.1730217392293563,50,maximum_iterations,9931,7945
147,147,forward,robust,False,1.1662685691662573,7.002120626703559,2.9956486937777047,0.975,2.1743941546967918,45,converged,9750,7800
148,148,forward,robust,False,3.90404564024777,2.0357142113925697,2.6033806253971847,1.0,2.1404876411166085,50,maximum_iterations,10000,8000
149,149,forward,robust,False,6.908918191530505,7.300296585771444,2.4938535891360565,0.9982,1.7996540344398793,50,maximum_iterations,9982,7986
150,150,forward,robust,False,5.633824273630221,5.320436940414354,2.375637722131278,1.0,1.9631643666892895,50,maximum_iterations,10000,8000
151,151,forward,robust,False,3.775788351279412,1.8127664776047023,3.054828001976207,1.0,2.4181171405483854,35,converged,10000,8000
152,152,forward,robust,False,5.698442046164784,5.781878249089246,3.1697757780377276,0.9986,2.514974595668099,50,maximum_iterations,9986,7989
153,153,forward,robust,False,2.993147351123941,3.796760877634249,3.2405693872194217,0.9999,2.61882662496669,42,converged,9999,8000
154,154,forward,robust,False,3.6711185579111714,7.414659836749722,2.7301331065397156,1.0,2.2363534333468915,50,maximum_iterations,10000,8000
155,155,forward,robust,False,3.9611790622332466,6.199043494586032,3.006626304327728,1.0,2.576140644874103,50,maximum_iterations,10000,8000
156,156,forward,robust,False,1.858905285898033,4.955590059268834,2.821251858795316,1.0,2.344170217032483,50,maximum_iterations,10000,8000
157,157,forward,robust,False,1.952523159652541,5.299202674452748,3.431351865070383,1.0,2.8957052497136164,50,maximum_iterations,10000,8000
158,158,forward,robust,False,3.1980651052557767,3.472804328615189,3.0474270305828477,0.9996,2.380656344704876,50,maximum_iterations,9996,7997
159,159,forward,robust,False,4.751369562211327,1.8121017000853752,2.311423116167743,1.0,1.7855087238937073,50,maximum_iterations,10000,8000
160,160,forward,robust,False,2.9698827329736073,1.0167272226092996,2.3655617077322977,1.0,1.8939261273916284,50,maximum_iterations,10000,8000
161,161,forward,robust,False,5.925717289073893,6.413917214822161,3.9323222095982784,0.9416,2.787598619064837,50,maximum_iterations,9416,7533
162,162,forward,robust,False,4.010631715070592,4.45573772085837,2.3036347604279617,1.0,1.7724490202503644,50,maximum_iterations,10000,8000
163,163,forward,robust,False,6.933013976660947,2.2181741016306824,2.1774719062966517,1.0,1.663731397662735,40,converged,10000,8000
164,164,forward,robust,False,1.0190369066913239,6.016992066980633,2.072445281667512,1.0,1.6138508936300329,50,maximum_iterations,10000,8000
165,165,forward,robust,False,4.471147143205281,16.262494832687175,2.4863417680519735,1.0,2.0200922796337553,50,maximum_iterations,10000,8000
166,166,forward,robust,False,4.4400399094040015,3.104656049078305,2.6776295949871827,0.9985,2.0821150204375036,50,maximum_iterations,9985,7988
167,167,forward,robust,False,3.477670173430267,1.889083139059799,3.0498785657009813,0.9983,2.442566821472921,49,converged,9983,7987
168,168,forward,robust,False,2.435428231507919,5.60420968721256,2.897766056721295,1.0,2.3510534796127422,50,maximum_iterations,10000,8000
169,169,forward,robust,False,2.594426025749073,4.539445706841789,2.866420947128925,1.0,2.283909765266348,50,maximum_iterations,10000,8000
170,170,forward,robust,False,2.563305109729343,1.8621788267533828,3.028379750121272,0.9995,2.40817635657515,50,maximum_iterations,9995,7996
171,171,forward,robust,False,3.7627446009267524,2.2627218656105894,3.136027963810416,0.9991,2.4178217593753817,48,converged,9991,7993
172,172,forward,robust,False,2.4367889912710208,3.4463026905322853,3.0373867540215023,0.9992,2.359229625382011,50,maximum_iterations,9992,7994
173,173,forward,robust,False,1.504595469680198,3.124396334473265,3.2359870790697265,0.9971,2.5322352012979046,50,maximum_iterations,9971,7977
174,174,forward,robust,False,2.6622684029781496,3.847023943284702,2.967225924866091,1.0,2.3669478080396873,50,maximum_iterations,10000,8000
175,175,forward,robust,False,9.847220445605755,4.015951121197454,3.4293511848942195,1.0,2.9292349624951153,50,maximum_iterations,10000,8000
176,176,forward,robust,False,2.3830347703001356,1.58190829307862,3.5386519260805245,0.9999,3.0116354721715504,50,maximum_iterations,9999,8000
177,177,forward,robust,False,4.557116453889779,1.9180783650491806,4.1534007660798,0.934,3.041744507005803,50,maximum_iterations,9340,7472
178,178,forward,robust,False,4.544965815419671,6.176283086233795,2.795232937573504,1.0,2.307867109638883,50,maximum_iterations,10000,8000
179,179,forward,robust,False,2.057349908721951,0.9714597966942928,2.5847293382643173,1.0,2.0871666482369116,50,maximum_iterations,10000,8000
180,180,forward,robust,False,4.888132585962641,5.312961015782656,3.56624990090727,0.973,2.791430300277465,50,maximum_iterations,9730,7784
181,181,forward,robust,False,2.0130714820365543,8.548484538633401,4.601552725582036,0.9416,3.511034846901335,50,maximum_iterations,9416,7533
182,182,forward,robust,False,10.761451891890157,5.985745690338938,3.324203025321004,0.9705,2.525113440678195,50,maximum_iterations,9705,7764
183,183,forward,robust,False,2.107778782393939,1.0147371672273489,3.1719406601686324,0.9791,2.484167114686335,50,maximum_iterations,9791,7833
184,184,forward,robust,False,10.398478434981833,6.619225778140227,3.022815913349061,1.0,2.5036209814336114,50,maximum_iterations,10000,8000
185,185,forward,robust,False,1.5560504832913649,2.545765456624834,2.453857932146927,1.0,2.0520000424590594,50,maximum_iterations,10000,8000
186,186,forward,robust,False,8.296832818492163,5.787939289549891,4.008128413038463,0.9558,3.0846415010838992,50,maximum_iterations,9558,7647
187,187,forward,robust,False,8.244441161045462,2.6516436743853586,3.514974823756669,0.9894,2.887754803588875,50,maximum_iterations,9894,7916
188,188,forward,robust,False,6.799827025843769,2.043148552409103,3.680241285679892,0.9685,2.885682847545091,50,maximum_iterations,9685,7748
189,189,forward,robust,False,5.660727831842778,1.3122704440557333,3.7536337983927957,0.9619,2.8558813975817907,50,maximum_iterations,9619,7696
190,190,forward,robust,False,8.318104233399099,2.0293626777007168,3.2965115455439604,0.9858,2.695304161960857,50,maximum_iterations,9858,7887
191,191,forward,robust,False,3.502401232254353,4.418037749031497,3.2581638898585106,0.9786,2.48301735915861,50,maximum_iterations,9786,7829
192,192,forward,robust,False,14.142756244813537,4.65645511856147,2.9889471617054357,0.9975,2.3416741643720975,50,maximum_iterations,9975,7980
193,193,forward,robust,False,9.655160213748047,4.815381515536471,3.5212844753553725,0.95,2.4721928030222613,50,maximum_iterations,9500,7600
194,194,forward,robust,False,6.194960541705187,4.582151499513923,2.7109611880885343,1.0,2.128226966660809,50,maximum_iterations,10000,8000
195,195,forward,robust,False,8.316923254934224,1.7931097530985156,4.076412048140568,0.942,2.9559269382465456,50,maximum_iterations,9420,7536
196,196,forward,robust,False,7.0043812190218295,9.547967250270686,3.9648454869708165,0.9857,3.2873098318029452,50,maximum_iterations,9857,7886
197,197,forward,robust,False,9.430989528842346,10.166544628607951,2.7371563213563945,1.0,2.141112569516233,50,maximum_iterations,10000,8000
198,198,forward,robust,False,1.4889134541777214,2.0652838954050377,2.73715471004253,1.0,2.1379508395952773,50,maximum_iterations,10000,8000
199,199,forward,robust,False,2.3048600613824313,1.9492933327349096,2.650281670885894,1.0,2.1140100415397183,48,converged,10000,8000
200,200,forward,robust,False,3.2724975504746365,7.865380181432951,3.0978197889660533,1.0,2.511426102610822,40,converged,10000,8000
201,201,forward,robust,False,2.525807815459021,4.243225893063496,2.8447563039561046,1.0,2.2710222109443623,35,converged,10000,8000
202,202,forward,robust,False,2.9555688878462085,2.720122971940992,2.6080627492262707,1.0,1.9846006439726047,50,maximum_iterations,10000,8000
203,203,forward,robust,False,4.090168118728673,2.963996417802019,2.606417654798737,1.0,2.180364151864378,50,maximum_iterations,10000,8000
204,204,forward,robust,False,8.038346961211651,12.931936978839499,3.9972122183053806,0.9648,2.9687466653436014,50,maximum_iterations,9648,7719
205,205,forward,robust,False,6.732831871019242,13.250649671270716,2.5963487071104745,0.9999,2.0306396058369183,50,converged,9999,8000
206,206,forward,robust,False,7.798567118028945,11.281141939333658,3.781198217745801,0.9786,3.017149087594727,50,maximum_iterations,9786,7829
207,207,forward,robust,False,6.344543135884753,10.841528031146812,2.716035114601989,1.0,2.1432198912228384,50,maximum_iterations,10000,8000
