frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
0,0.828919616,1.7292571,1.72127584,1.73723837,nan,nan,nan,0,0
1,0.795867474,1.96297839,2.08566366,1.84029312,1.2644242,2.60166297,nan,0,0
2,0.809224935,1.96085745,2.1415172,1.7801977,2.6386125,0.600071016,nan,0,0
3,0.78869285,1.99237088,2.28291972,1.70182203,1.71576124,1.47999348,nan,0,0
4,0.793825154,2.08189596,2.37543107,1.78836084,1.24190823,5.55826606,nan,0,0
5,0.816216216,2.06580192,2.37912941,1.75247443,1.93527323,4.60515741,nan,0,0
6,0.821351049,1.80228461,1.96343636,1.64113286,1.26648224,2.9156787,nan,0,0
7,0.813767753,2.45234425,2.64018649,2.264502,4.06260255,0.802194268,nan,0,0
8,0.807249563,2.07503995,2.16865722,1.98142269,5.12470859,2.87981009,nan,0,0
9,0.79028929,2.26460771,2.54010078,1.98911465,1.73079316,5.7740135,nan,0,0
10,0.807907785,1.96737116,2.19117803,1.74356429,2.47362402,4.33270276,nan,0,0
11,0.812199037,1.98578525,2.21462336,1.75694714,2.50303981,1.95830461,nan,0,0
12,0.813395239,1.89163103,2.15595374,1.62730833,1.85348636,1.82732351,nan,0,0
13,0.847199103,1.71719554,1.89203797,1.54235311,1.39003876,3.42667575,nan,0,0
14,0.837372342,1.81582038,1.85355767,1.77808309,2.99125063,1.89935061,nan,0,0
15,0.814651016,1.78611353,1.91522421,1.65700285,2.48139034,1.90751491,nan,0,0
16,0.850988482,1.6300607,1.79579709,1.46432431,2.40737417,2.66629578,nan,0,0
17,0.844024058,1.71389784,1.95422924,1.47356644,1.99816608,1.76930789,nan,0,0
18,0.816455482,1.68406545,1.81587167,1.55225923,4.12152177,1.08029964,nan,0,0
19,0.835890549,1.84082824,2.02973377,1.6519227,3.71591175,1.25626137,nan,0,0
20,0.838348895,1.6420178,1.79969236,1.48434323,1.01629971,1.26697028,nan,0,0
21,0.839638718,1.70098884,1.87134073,1.53063695,4.2144527,2.33505417,nan,0,0
22,0.798958298,2.02756815,2.18323555,1.87190075,3.07437417,3.1577001,nan,0,0
23,0.836825397,1.69434374,1.81807619,1.57061128,6.77274484,1.93209066,nan,0,0
24,0.812425801,1.7663732,1.8930138,1.6397326,1.06706845,1.59945902,nan,0,0
25,0.830787468,1.69487181,1.80370393,1.58603968,2.39068704,2.19321784,nan,0,0
26,0.792102599,2.67732691,2.8217237,2.53293011,4.71973424,3.41176322,nan,0,0
27,0.840975776,1.59096709,1.75560739,1.42632678,4.65616597,2.9918908,nan,0,0
28,0.82728247,1.53507024,1.70401744,1.36612304,1.74803825,4.92740326,nan,0,0
29,0.821010101,1.56706251,1.70746742,1.42665761,2.50406505,1.19212182,nan,0,0
30,0.8196558,2.33728435,2.48598944,2.18857927,6.89526274,3.38473686,nan,0,0
31,0.821335145,2.45223284,2.60533982,2.29912585,1.11385066,4.01973823,nan,0,0
32,0.81984343,2.63724422,2.78707958,2.48740885,5.26419874,2.77605215,nan,0,0
33,0.757337151,1.77907111,1.94308288,1.61505933,3.00988252,9.17662002,nan,0,0
34,0.78714535,1.83345375,1.85759694,1.80931057,4.16312116,5.0446982,nan,0,0
35,0.774328645,1.97384313,2.29171064,1.65597562,3.38179604,2.95697902,nan,0,0
36,0.795058235,1.63330381,1.81886653,1.44774109,1.6073173,2.5009364,nan,0,0
37,0.838502496,1.87661773,1.96209354,1.79114192,1.88383652,5.59616096,nan,0,0
