frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
320,20,backward,robust,False,0.0,4.896055752872719,1.9824576182631246,1.0,1.789135315628226,50,maximum_iterations,10000,8000
321,19,backward,robust,False,0.0,2.3035509799770484,2.140214918063589,0.9992,1.8697810470235283,33,converged,9992,7994
322,18,backward,robust,False,0.0,3.2494019624340744,2.4680437923408274,0.999,2.2163731783391447,50,maximum_iterations,9990,7992
323,17,backward,robust,False,0.0,4.649308776095666,2.702680559146602,0.9997,2.468314080960035,50,maximum_iterations,9997,7998
324,16,backward,robust,False,0.0,3.5701895505225645,2.8294646039246327,0.9937,2.041460844522435,50,maximum_iterations,9937,7950
325,15,backward,robust,False,0.0,6.274381865599017,3.130051964583126,0.9988,2.762155537998262,50,maximum_iterations,9988,7991
326,14,backward,robust,False,0.0,4.338818414575972,2.9063552532872667,0.9983,2.2925624024269595,26,converged,9983,7987
327,13,backward,robust,False,0.0,3.3215609675021858,2.196278133053226,0.999,1.8448134592855343,33,converged,9990,7992
328,12,backward,robust,False,0.0,3.6831777903677207,4.472156865624748,0.9815,2.378098047951688,21,converged,9815,7852
329,11,backward,robust,False,0.0,1.6610308541365009,4.771380430348693,0.968,1.7642432843052027,30,converged,9680,7744
330,10,backward,robust,False,0.0,4.773412338435339,3.1361934698519875,0.9975,2.6373030390539043,34,converged,9975,7980
331,9,backward,robust,False,0.0,2.9545944098276022,2.9606214946658884,0.9999,2.5175713942914646,50,maximum_iterations,9999,8000
332,8,backward,robust,False,0.0,2.6596236632209185,2.1464399412240076,0.9997,1.8804523254967311,27,converged,9997,7998
333,7,backward,robust,False,0.0,4.405504778305448,2.135543359842196,0.9997,1.8389690727677457,35,converged,9997,7998
334,6,backward,robust,False,0.0,4.715871489189203,1.6444149132798025,1.0,1.4676868343247862,47,converged,10000,8000
335,5,backward,robust,False,0.0,2.225857796806153,2.0071972585071203,1.0,1.7688658599373697,50,maximum_iterations,10000,8000
336,4,backward,robust,False,0.0,3.709795362647962,1.7613790853904285,1.0,1.5240572996343584,25,converged,9960,7968
337,3,backward,robust,False,0.0,3.3582295972584046,2.702044254026249,0.9998,2.228478482072661,50,maximum_iterations,9998,7999
338,2,backward,robust,False,0.0,2.281520449702658,2.6118042327080127,0.9997,2.0368530656991344,33,converged,9997,7998
339,1,backward,robust,False,0.0,6.270952020279292,2.90086519677442,0.9998,2.349990424154775,23,converged,9998,7999
340,0,backward,robust,True,0.0,1.007061164003204,2.8784464737923794,0.9997,2.394971714132843,50,maximum_iterations,9997,7998
