frame,selected_candidate,selection_chamfer_cm,normalized_data_cost,rotation_change_deg,translation_change_cm,transition_cost,cumulative_objective
9,0,1.7258872317230314,0.010525233171024653,0.0,0.0,0.0,0.010525233171024653
10,1,1.7336898236334597,0.010572816870403217,168.36168610391718,2.8801386608517228,0.3157812681789504,0.3368793182203783
11,17,1.6989021216082838,0.010360665885930402,91.6510220560931,1.7169705028941975,0.09362713036996378,0.44086711447627247
12,20,1.7001449446059431,0.01036824517709163,25.486411320090408,15.684503911362283,0.03181766809429645,0.48305302774766057
13,17,1.7558941702229491,0.010708228918750838,21.57235194745872,6.5396679875303665,0.009447463166991014,0.5032087198334024
14,1,1.8333766253506911,0.011180751625850749,104.3788942125821,0.48607690864316866,0.1210786665987939,0.6354681380580471
15,1,1.5615580346948092,0.009523080142867334,26.64093677443313,9.976693614908557,0.017839436128790645,0.6628306543297051
16,20,1.664936155482197,0.01015352621493389,104.88151868689405,6.774378738453849,0.12681292030774943,0.7997971008523884
17,1,1.5912601689818506,0.009704217058015661,116.53143154755341,3.1102450139946782,0.15185152394384263,0.9613528418542467
18,1,1.5085382176438875,0.009199741556841121,13.894976196623038,5.185749837286242,0.004834426398654992,0.9753870098097428
19,1,1.5107030962765566,0.009212943956150294,2.8981076424030743,2.196056196449012,0.0005755888140957114,0.9851755425799888
20,1,1.4471789270500843,0.008825545126832373,2.837386391386079,1.7005058576584173,0.0003786249231266469,0.9943797126299478
21,21,1.7822086786659017,0.010868706574562952,159.93236508823563,1.9440491445734807,0.2845819482933927,1.2898303674979035
22,1,1.69617521697905,0.010344036000425555,111.65559350896548,6.658368993965184,0.142955294008639,1.443129697506968
23,20,1.580607867438069,0.009639254553226496,145.9971551269304,1.9136510245909704,0.23720142052613608,1.6899703725863306
24,17,1.782183563008764,0.01086855340803923,38.71790757012341,1.6164804017358547,0.016917704962348717,1.7177566309567185
25,17,1.5754402062372326,0.009607739841205967,35.289556805510344,2.1411382360198505,0.014295700844900634,1.741660071642825
26,1,1.7351705105130295,0.01058184676202898,102.25690412147688,1.668829948930417,0.11646154867883265,1.8687034670836866
27,1,1.826557869030306,0.01113916779645026,34.509738382686876,1.6498897714842549,0.013504680772932523,1.8933473156530694
28,16,1.9439639937274564,0.0118551629179335,173.3541852964438,2.72331846681581,0.33464913034487864,2.2398516089158815
29,4,2.088737515232965,0.01273805667995211,82.68076718687882,1.0391120719611537,0.07606474497437463,2.3286544105702083
