frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
275,20,backward,sequential,False,0.0,10.513156150727283,6.124043462510154,1.0,2.3191351890226795,,open3d_or_translation_icp,,
276,19,backward,sequential,False,0.0,4.564240816996185,16.952918666717622,1.0,2.8863651340425776,,open3d_or_translation_icp,,
277,18,backward,sequential,False,0.0,4.593729243423462,3.7999492099728407,1.0,2.8145361204588975,,open3d_or_translation_icp,,
278,17,backward,sequential,False,0.0,2.3639349834912915,6.171175914310723,1.0,2.4236087675376448,,open3d_or_translation_icp,,
279,16,backward,sequential,False,0.0,8.079460579891068,2.2343412622366055,1.0,2.1686409620071827,,open3d_or_translation_icp,,
280,15,backward,sequential,False,0.0,4.983041417237262,2.0329851147606415,1.0,2.0334054376634874,,open3d_or_translation_icp,,
281,14,backward,sequential,False,0.0,5.112344485087154,2.868492041277076,1.0,2.7938637851072188,,open3d_or_translation_icp,,
282,13,backward,sequential,False,0.0,3.3117552602207474,2.4294181831005894,1.0,2.541984119106758,,open3d_or_translation_icp,,
283,12,backward,sequential,False,0.0,6.6642843135820184,2.67876773762112,1.0,2.7738361156915907,,open3d_or_translation_icp,,
284,11,backward,sequential,False,0.0,4.620089599352601,2.396949944807607,1.0,2.495909548512698,,open3d_or_translation_icp,,
285,10,backward,sequential,False,0.0,4.748478886690399,80.5388856664251,1.0,2.774876209008588,,open3d_or_translation_icp,,
286,9,backward,sequential,False,0.0,6.178852624811414,2.120320414646703,1.0,2.244376056808413,,open3d_or_translation_icp,,
287,8,backward,sequential,False,0.0,0.9637902025038182,2.4676651509359995,1.0,2.5481738255041653,,open3d_or_translation_icp,,
288,7,backward,sequential,False,0.0,3.777244931665381,2.460511979612589,1.0,2.4851977867256134,,open3d_or_translation_icp,,
289,6,backward,sequential,False,0.0,1.1044930481220638,2.487212211573082,1.0,2.5612935393906158,,open3d_or_translation_icp,,
290,5,backward,sequential,False,0.0,8.233053029116855,2.385784456509539,1.0,2.4418386623422577,,open3d_or_translation_icp,,
291,4,backward,sequential,False,0.0,11.706003480109125,2.4249443265818833,1.0,2.458151488584821,,open3d_or_translation_icp,,
292,3,backward,sequential,False,0.0,5.703557815428587,2.6421487764589586,1.0,2.690638740469584,,open3d_or_translation_icp,,
293,2,backward,sequential,False,0.0,2.3147910273628773,2.4204595740473955,1.0,2.5145591658741213,,open3d_or_translation_icp,,
294,1,backward,sequential,False,0.0,2.187441082471231,1.9909660899400647,1.0,2.0715165666195396,,open3d_or_translation_icp,,
295,0,backward,sequential,True,0.0,0.0,2.4135720607182587,1.0,2.447160078518481,,open3d_or_translation_icp,,
