frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
5,20,backward,robust,False,0.0,4.559014822861981,8.89624550785862,0.844,0.8664525484550635,30,converged,8440,6752
6,19,backward,robust,False,0.0,3.0328482204620912,2.4874141889859422,0.9746261338563373,0.6057351970513926,50,maximum_iterations,7951,6361
7,18,backward,robust,False,0.0,4.80294055989884,1.7373439957430286,0.9938848120969536,0.9572927628088703,33,converged,8939,7152
8,17,backward,robust,False,0.0,6.142141842604463,1.7041699155423953,0.99363516272367,0.8211838398051929,27,converged,8274,6620
9,16,backward,robust,False,0.0,8.575419273010418,4.247814489399972,0.9652153881594103,0.44998160883363036,28,converged,8380,6704
10,15,backward,robust,False,0.0,12.273196505242879,2.307062026895354,0.9823190262652146,0.5232960888182756,50,maximum_iterations,7667,6134
11,14,backward,robust,False,0.0,3.9814136888348797,3.341454755915993,0.9758026989297348,0.49271141788227535,33,converged,8388,6711
12,13,backward,robust,False,0.0,3.9705617755128104,1.8046735086498424,0.9877186453293636,0.3781127306910265,40,converged,7962,6370
13,12,backward,robust,False,0.0,3.359677332258039,4.8685444724775975,0.9583489213118843,0.3930822228322281,49,converged,7685,6148
14,11,backward,robust,False,0.0,7.60754186721749,1.8620488294718982,0.9899627833540092,0.7880753922304412,50,maximum_iterations,8778,7023
15,10,backward,robust,False,0.0,1.4657463405024724,1.3823090774579392,0.999679555650502,0.9812983026046536,33,converged,9359,7488
16,9,backward,robust,False,0.0,6.026291492420452,1.361410384873821,0.9922116454444307,0.3920063721794069,37,converged,8026,6421
17,8,backward,robust,False,0.0,0.8114065044015982,1.2548267213329167,0.994335736354274,0.43138062336735944,33,converged,7724,6180
18,7,backward,robust,False,0.0,1.3205162361332918,0.9673120537508706,0.9967277486910995,0.3973517409161184,40,converged,7615,6092
19,6,backward,robust,False,0.0,5.90431369228477,2.0201459370789805,0.9853220296090093,0.4087382015523871,30,converged,7787,6230
20,5,backward,robust,False,0.0,4.082303675743139,2.8693640728895464,0.9824541544034413,0.8356183782241634,25,converged,8679,6944
21,4,backward,robust,False,0.0,2.1213976335486264,2.837873048379638,0.977657935285054,0.48720055065211026,34,converged,7614,6092
22,3,backward,robust,False,0.0,11.032799277061473,0.6913234864885996,0.999610642439974,0.4412628329409439,42,converged,7702,6162
23,2,backward,robust,False,0.0,3.130068625553146,5.573769301568203,0.8630106070864365,0.44496379009254977,23,converged,7648,6119
24,1,backward,robust,False,0.0,9.78071748518688,1.1925904683238029,0.9898463593854375,0.4110702268450426,50,maximum_iterations,7409,5928
25,0,backward,robust,True,0.0,0.013795392277716603,4.42422193267265,0.9585498210368317,0.464538466889775,16,converged,8302,6642
