frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.671011566,2.14549692,2.94297565,1.34801819,nan,nan,nan,0,0
67,0.69498502,2.36268969,3.3754836,1.34989578,3.41323231,1.29298306,nan,0,0
68,0.73426392,2.22461694,3.10839099,1.34084289,5.35450962,3.76535712,nan,0,0
69,0.67609926,2.26721107,3.18935214,1.34507001,3.39538678,1.7335079,nan,0,0
70,0.784539474,2.14162294,3.03155316,1.25169273,5.00825227,3.69515977,nan,0,0
71,0.70982345,2.47307206,3.59341262,1.35273151,3.44819881,2.17354984,nan,0,0
72,0.718010684,2.40812272,3.56275278,1.25349265,0.730252731,0.747632805,nan,0,0
73,0.714285714,1.95349187,2.65489663,1.25208711,0.0942562934,1.89698511,nan,0,0
74,0.680611424,1.87558625,2.55461886,1.19655364,1.35083165,1.4793683,nan,0,0
75,0.698289698,2.03007783,2.85322868,1.20692698,1.0107399,1.20014674,nan,0,0
76,0.644015874,2.98307721,4.50953066,1.45662376,9.10087849,5.68009595,nan,0,0
77,0.671027097,2.66991471,3.93580054,1.40402889,1.40880639,2.1038379,nan,0,0
78,0.618133382,3.1839591,4.83371999,1.53419822,1.67564711,3.45679222,nan,0,0
79,0.621842092,2.73686445,3.85978405,1.61394484,7.61310412,4.49148731,nan,0,0
80,0.636651259,2.47264834,3.58055882,1.36473786,1.70342531,2.39892352,nan,0,0
81,0.653431456,2.92143173,4.22201492,1.62084854,5.61198894,4.18035736,nan,0,0
82,0.637519448,3.06548694,4.48627513,1.64469874,5.49430457,4.82210894,nan,0,0
83,0.6773026,2.84257314,4.13615252,1.54899375,6.88858458,6.17009927,nan,0,0
84,0.57643179,3.06873501,4.3297869,1.80768312,3.48452626,2.36588757,nan,0,0
85,0.619617875,3.26908082,4.86123894,1.67692269,3.13128788,1.78862723,nan,0,0
86,0.631863831,3.34575224,4.81198901,1.87951547,1.6693283,2.90542888,nan,0,0
