frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.33262735,9.22894103,7.84848065,10.6094014,nan,nan,nan,0,0
75,0.328130103,9.47570668,8.33747366,10.6139397,0,1.8001267,nan,0,0
76,0.327923796,9.42061633,8.32050976,10.5207229,0,3.76371062,nan,0,0
77,0.329841995,9.7281897,8.6719983,10.7843811,0,1.54170611,nan,0,0
78,0.330171518,9.65977931,8.47126679,10.8482918,0,4.90414204,nan,0,0
79,0.332738323,9.49868379,8.17824477,10.8191228,0,3.38841675,nan,0,0
80,0.335751754,9.19938494,7.93575292,10.463017,0,11.8264576,nan,0,0
81,0.344597979,9.4501633,8.5332496,10.367077,0,9.40668027,nan,0,0
82,0.350384161,9.89934864,8.82834387,10.9703534,0,0.552900569,nan,0,0
83,0.358870968,9.87047544,8.83057147,10.9103794,0,1.22957355,nan,0,0
84,0.372643091,10.6239351,10.2731144,10.9747557,0,5.66285855,nan,0,0
85,0.378783209,9.69038393,8.60851787,10.77225,0,4.34903579,nan,0,0
86,0.384809149,10.4886998,10.1281814,10.8492183,0,1.79028703,nan,0,0
87,0.388874535,10.0163912,9.1567929,10.8759894,0,3.47777341,nan,0,0
88,0.395856766,9.97484913,9.42042514,10.5292731,0,8.79459318,nan,0,0
89,0.404746169,9.92076243,9.56665022,10.2748746,0,5.30781921,nan,0,0
90,0.413890716,9.5846757,9.14462597,10.0247254,0,9.76776072,nan,0,0
91,0.420074128,9.84050273,9.39748418,10.2835213,0,0.905995381,nan,0,0
92,0.422625338,9.44789364,8.45230425,10.443483,0,2.05185118,nan,0,0
93,0.427993683,9.21712647,8.48732857,9.94692438,0,5.77355248,nan,0,0
94,0.431695557,9.29693109,8.87744938,9.71641281,0,1.42937231,nan,0,0
