frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
66,20,backward,robust,False,4.182536341263656,2.1007079490347875,3.8335139770878555,0.8851,1.7948027022096409,50,maximum_iterations,8851,7081
67,19,backward,robust,False,4.47747555574765,4.599523092643373,4.458763353907944,0.8475,1.671661478199363,50,maximum_iterations,8475,6780
68,18,backward,robust,False,1.3430798312940284,3.1348267104413927,4.337137513491682,0.8509,1.7038049850409638,50,maximum_iterations,8509,6808
69,17,backward,robust,False,5.263237339413497,3.697601334090424,4.394130958119222,0.8507,1.7303832975392952,50,maximum_iterations,8507,6806
70,16,backward,robust,False,2.9629633536292053,2.788531288691144,4.145368069038842,0.8566,1.6565532391934041,50,maximum_iterations,8566,6853
71,15,backward,robust,False,1.2191318536480258,0.5684647991711375,4.75376579412332,0.8301,1.7441725491221902,50,maximum_iterations,8301,6641
72,14,backward,robust,False,3.2621992825859247,1.4852479012479298,4.519352149603281,0.848,1.754428729970934,50,maximum_iterations,8480,6784
73,13,backward,robust,False,2.4718532156423056,1.4850015381034107,3.3552217420512696,0.9182,1.8158640961068486,50,maximum_iterations,9182,7346
74,12,backward,robust,False,2.4668631976483324,0.9418906585000706,3.224839713281972,0.9299,1.777282026274624,50,maximum_iterations,9299,7440
75,11,backward,robust,False,9.421579191266174,5.816220004294342,3.7985427679490065,0.8856,1.7715847576619088,50,maximum_iterations,8856,7085
76,10,backward,robust,False,1.7170138093823362,1.7435972007136147,4.194439059354929,0.8724,1.7881772397191145,50,maximum_iterations,8724,6980
77,9,backward,robust,False,5.760453241905633,2.1560869063589303,4.035081932024833,0.8766,1.7835943838129993,50,maximum_iterations,8766,7013
78,8,backward,robust,False,5.254669524696169,5.9679589679414775,5.659871175954914,0.8025,1.8955958875960461,50,maximum_iterations,8025,6420
79,7,backward,robust,False,3.7823310862034583,1.5171679076369131,4.276994798839144,0.8703,1.9343006808577798,50,maximum_iterations,8703,6963
80,6,backward,robust,False,3.754822871084953,4.699240313096766,4.854500931916697,0.8325,1.779279545563153,50,maximum_iterations,8325,6660
81,5,backward,robust,False,8.035883048895428,3.7611272785415024,4.796558223060613,0.8405,2.052530895047229,50,maximum_iterations,8405,6724
82,4,backward,robust,False,8.379832692803044,6.135397947675392,5.510128544940792,0.8029,1.8207363780504648,50,maximum_iterations,8029,6424
83,3,backward,robust,False,2.5496446757199402,2.171786313013067,4.390420790030829,0.8644,2.1860257881640996,50,maximum_iterations,8644,6916
84,2,backward,robust,False,1.853265282375633,2.903374741647417,4.650057960575533,0.8639,2.4678671942018973,50,maximum_iterations,8639,6912
85,1,backward,robust,False,3.3575936117193224,3.1493296765073993,5.00022327970801,0.8205,2.323202202257759,50,maximum_iterations,8205,6564
86,0,backward,robust,True,2.185834802972278,0.13547881195542813,4.216313492445105,0.8828,2.368883768901879,50,maximum_iterations,8828,7063
