frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.63781469,2.50805638,3.5851662,1.43094655,nan,nan,nan,0,0
67,0.650003725,2.81897582,4.20829239,1.42965924,4.18253634,2.10070795,nan,0,0
68,0.645225668,2.75605635,4.0901812,1.42193151,4.47747556,4.59952309,nan,0,0
69,0.651522512,2.75540618,4.13715594,1.37365641,1.34307983,3.13482671,nan,0,0
70,0.731272295,2.60225228,3.88559879,1.31890576,5.26323734,3.69760133,nan,0,0
71,0.703864929,2.92216183,4.4955517,1.34877195,2.96296335,2.78853129,nan,0,0
72,0.717928609,2.8064077,4.26510906,1.34770635,1.21913185,0.568464799,nan,0,0
73,0.709111089,2.26575886,3.12229206,1.40922567,3.26219928,1.4852479,nan,0,0
74,0.688874937,2.14762675,2.98995967,1.30529383,2.47185322,1.48500154,nan,0,0
75,0.717984061,2.44628816,3.5582744,1.33430192,2.4668632,0.941890659,nan,0,0
76,0.726655476,2.69073831,3.94184247,1.43963414,9.42157919,5.81622,nan,0,0
77,0.761935645,2.61793381,3.78788308,1.44798453,1.71701381,1.7435972,nan,0,0
78,0.664706268,3.52742479,5.40961335,1.64523623,5.76045324,2.15608691,nan,0,0
79,0.788377652,2.8508824,4.02841315,1.67335165,5.25466952,5.96795897,nan,0,0
80,0.731101045,3.0406468,4.60591681,1.47537678,3.78233109,1.51716791,nan,0,0
81,0.785721243,3.08326772,4.55332812,1.61320732,3.75482287,4.69924031,nan,0,0
82,0.794405657,3.43505913,5.24641956,1.62369871,8.03588305,3.76112728,nan,0,0
83,0.74491594,2.87386522,4.16315797,1.58457247,8.37983269,6.13539795,nan,0,0
84,0.718131652,3.14592037,4.42743288,1.86440786,2.54964468,2.17178631,nan,0,0
85,0.703491249,3.25173618,4.76900559,1.73446676,1.85326528,2.90337474,nan,0,0
86,0.680666265,2.92414059,3.98922854,1.85905264,3.35759361,3.14932968,nan,0,0
