frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.881063658,4.99357241,8.89541928,1.09172553,nan,nan,nan,0,0
6,0.800092836,1.91276328,2.73395581,1.09157076,0.138759602,2.44199292,nan,0,0
7,0.735110185,1.48515971,1.83244823,1.13787119,0.139952336,0.889827654,nan,0,0
8,0.69454023,1.42630123,1.81401686,1.0385856,0.221652435,2.90846258,nan,0,0
9,0.880018969,2.72052523,4.51007205,0.930978411,0.155280008,5.23694853,nan,0,0
10,0.954715144,2.98598292,3.70630717,2.26565867,0.127243057,3.54268166,nan,0,0
11,0.931259163,3.21910097,4.56141434,1.87678759,0.219373807,4.47095116,nan,0,0
12,0.906839246,1.383257,1.97639536,0.790118638,0.151759468,0.51030355,nan,0,0
13,0.780813692,2.97445147,5.12005403,0.828848916,0.178671638,1.32496846,nan,0,0
14,0.866656121,1.7523191,2.27308954,1.23154865,0.123414492,1.49370396,nan,0,0
15,0.885828663,1.36181236,1.46100068,1.26262405,0.163936022,4.57364517,nan,0,0
16,0.886899919,1.24935428,1.62529284,0.873415709,0.119452503,0.959037399,nan,0,0
17,0.902419484,1.3545573,1.66072665,1.04838795,0.140292833,2.9703204,nan,0,0
18,0.920906719,0.703428379,0.881088445,0.525768314,0.193975842,1.03694748,nan,0,0
19,0.91665318,1.77227739,2.49005206,1.05450272,0.209253467,0.7328782,nan,0,0
20,0.922767498,2.38103265,3.33888161,1.4231837,0.106052845,2.48759965,nan,0,0
21,0.913945633,1.68883852,2.79090582,0.586771217,0.38102194,1.91873055,nan,0,0
22,0.92582996,1.46806835,1.49746279,1.43867391,0.319936568,0.236563175,nan,0,0
23,0.947098429,3.46137487,5.76919546,1.15355428,0.136358508,6.4389885,nan,0,0
24,0.951357289,1.03878244,1.33918872,0.738376149,0.233069891,6.27172231,nan,0,0
25,0.90686638,2.5102781,4.43408566,0.586470549,0.249926473,8.23411183,nan,0,0
