frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
275,20,backward,robust,False,0.0,9.869608001070386,6.249670303599565,0.9353,2.136412330073757,29,converged,9353,7483
276,19,backward,robust,False,0.0,4.607508819550874,17.19616690058779,0.715,2.6253080734517953,20,converged,7150,5720
277,18,backward,robust,False,0.0,4.0653162166222545,3.872261313120847,0.9902,2.6621421036486925,29,converged,9902,7922
278,17,backward,robust,False,0.0,2.3704056457893983,6.422480415944765,0.8664,2.141416743839973,23,converged,8664,6932
279,16,backward,robust,False,0.0,8.640952502498934,2.2927096322554035,0.9997,2.010728839646759,36,converged,9997,7998
280,15,backward,robust,False,0.0,4.913450835161415,2.050263772901522,1.0,1.7302689313612811,27,converged,10000,8000
281,14,backward,robust,False,0.0,5.2174403006028545,2.940663974030092,1.0,2.417850557733038,20,converged,10000,8000
282,13,backward,robust,False,0.0,3.4094875804696856,2.4426756433060985,1.0,2.1406322216981337,33,converged,9937,7950
283,12,backward,robust,False,0.0,5.999104180631068,2.7007642524025552,1.0,2.38927412321478,29,converged,10000,8000
284,11,backward,robust,False,0.0,4.180832048700185,2.4892816455015883,1.0,2.159024282411872,28,converged,10000,8000
285,10,backward,robust,False,0.0,3.7373395068168938,81.60135471103733,0.3451,2.1055785170433485,28,converged,3451,2761
286,9,backward,robust,False,0.0,6.224600443155903,2.155144382846618,1.0,1.8544971231737168,29,converged,10000,8000
287,8,backward,robust,False,0.0,0.95713274660736,2.5141539300871636,1.0,2.1005470243959543,19,converged,10000,8000
288,7,backward,robust,False,0.0,3.3237157430626487,2.509709783990905,1.0,2.098344919869484,28,converged,10000,8000
289,6,backward,robust,False,0.0,0.6433209223560103,2.5569383454420542,1.0,2.224406727263379,16,converged,10000,8000
290,5,backward,robust,False,0.0,6.918458600646854,2.431731375072298,0.9997,2.11156434331514,50,maximum_iterations,9997,7998
291,4,backward,robust,False,0.0,10.302635152176608,2.436688359561335,0.9996976720749773,2.129896764360664,35,converged,9920,7936
292,3,backward,robust,False,0.0,3.750876986169718,2.6857654338241432,1.0,2.3457001303655076,25,converged,10000,8000
293,2,backward,robust,False,0.0,2.68224110738037,2.452512125860899,1.0,2.1336573608519154,23,converged,9935,7948
294,1,backward,robust,False,0.0,2.7837868351864157,2.005172886081971,1.0,1.7211715019731753,45,converged,9440,7552
295,0,backward,robust,True,0.0,1.6481595952292574,2.4443230180232502,0.9996995794111756,2.0192008681427587,30,converged,9983,7987
