frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
66,0.576701906,3.79427095,4.39171386,3.19682804,nan,nan,nan,0,0
67,0.648873266,9.56094688,11.2083701,7.91352369,179.321754,37.4975304,0.0532171539,1,0
68,0.623343755,4.14580034,4.72318838,3.5684123,178.429927,37.6471895,0.0533244998,1,0
69,0.639354067,4.49743151,5.14269839,3.85216463,9.42382643,2.34329251,nan,0,0
70,0.661209857,4.4314058,4.9558114,3.9070002,16.1450754,4.9592345,nan,0,0
71,0.566791908,10.1191207,11.7767492,8.46149232,179.25715,38.0821044,0.0532162915,1,0
72,0.639451141,5.02233904,5.65963243,4.38504565,179.872841,38.2693185,0.0535401545,1,0
73,0.577856302,9.36758465,10.6069955,8.12817375,177.994271,38.6459189,0.0538031179,1,0
74,0.664835029,3.61599253,4.05578536,3.1761997,179.715219,38.0958316,0.0536080541,1,0
75,0.620854475,4.06382682,4.59508443,3.53256921,31.2618917,1.70708509,nan,0,0
76,0.627044128,10.1659637,11.7425336,8.58939372,179.25279,40.2407057,0.0535942816,1,0
77,0.592515184,4.15955013,4.79649451,3.52260576,178.548108,36.9644326,0.0533981682,1,0
78,0.561027943,4.69102846,5.36800616,4.01405076,12.0243017,5.27387591,nan,0,0
79,0.621159833,4.53208536,5.22880412,3.8353666,10.641668,9.37646435,nan,0,0
80,0.572565292,4.34064285,4.96852257,3.71276314,20.0995119,3.28196793,nan,0,0
81,0.566453276,9.71461134,12.0884278,7.34079491,178.571446,39.5098163,0.0535129636,1,0
82,0.651879495,4.77092912,5.41509634,4.1267619,178.381075,38.5670394,0.0533568124,1,0
83,0.553635044,9.41172445,11.6410663,7.18238263,179.43668,39.3061533,0.053842289,1,0
84,0.689726193,4.80031826,5.64187776,3.95875876,179.556918,36.4704825,0.0536330909,1,0
85,0.530431782,9.52673618,12.2937442,6.75972817,179.337944,36.887299,0.0536253639,1,0
86,0.743929258,4.79035713,5.57295669,4.00775757,179.240154,38.2202337,0.0532657268,1,0
