frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.836995724,2.06111388,2.14033249,1.98189528,nan,nan,nan,0,0
253,0.781297582,1.61596067,1.72769121,1.50423012,4.20334321,5.55557687,nan,0,0
254,0.802519239,1.71979836,1.82694281,1.6126539,1.54842489,2.37425474,nan,0,0
255,0.832957289,2.65286565,2.88465816,2.42107313,5.08262785,5.67566585,nan,0,0
256,0.68627339,2.84624346,3.54585776,2.14662916,5.73635071,10.4341971,nan,0,0
257,0.717988685,3.05031223,3.65074685,2.44987761,4.21504716,0.42975461,nan,0,0
258,0.539258755,3.14387984,3.82120165,2.46655802,22.271447,10.1300877,nan,0,0
259,0.669199516,2.80297277,3.5603538,2.04559173,5.38054265,4.80767249,nan,0,0
260,0.717224361,34.1621991,37.5055845,30.8188137,0,0,nan,0,0
261,0.757845082,2.98745756,3.58677927,2.38813585,3.30289881,4.54608407,nan,0,0
262,0.716938706,2.65858023,2.96331494,2.35384552,3.65227668,2.04436316,nan,0,0
263,0.80425383,2.85477389,3.08530124,2.62424653,6.99645129,3.62328418,nan,0,0
264,0.659783405,2.84921375,3.09272958,2.60569793,2.79006165,10.2945365,nan,0,0
265,0.673843765,2.8909164,3.54890158,2.23293122,3.11222188,1.79859658,nan,0,0
266,0.821576498,2.58578935,3.06905556,2.10252314,3.85240957,10.1104302,nan,0,0
267,0.780669848,2.84898338,3.72696723,1.97099952,1.75410276,4.80705531,nan,0,0
268,0.768114701,2.15112365,2.28824765,2.01399964,5.6782427,7.32319588,nan,0,0
269,0.726317351,2.14099415,2.37683031,1.90515799,5.32691388,6.09831775,nan,0,0
270,0.701206381,1.84129119,1.88306143,1.79952095,6.14769849,4.92753657,nan,0,0
271,0.811664182,1.55932059,1.58981999,1.52882119,0.895339742,3.84413341,nan,0,0
272,0.788123483,1.37739013,1.4236561,1.33112417,2.40112577,6.29140548,nan,0,0
