frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.780094665,2.85147667,2.9291601,2.77379325,nan,nan,nan,0,0
253,0.729230263,2.55159787,2.91995771,2.18323803,3.7728295,6.43801576,nan,0,0
254,0.748503331,2.55848447,2.88932214,2.2276468,1.31362637,2.84822274,nan,0,0
255,0.753835559,3.19779595,3.59993511,2.79565679,5.18661072,4.46910385,nan,0,0
256,0.673597911,3.44886962,4.31676228,2.58097696,6.01117936,10.9549794,nan,0,0
257,0.712170056,3.66318183,4.32041706,3.00594661,4.23046144,2.18983657,nan,0,0
258,0.543667805,3.73060072,4.67928694,2.7819145,22.4233714,10.4712362,nan,0,0
259,0.663639587,3.57455787,4.68582755,2.46328819,5.56245482,4.89966109,nan,0,0
260,0.520331372,5.6872058,8.16744042,3.20697118,5.22232854,58.0438406,nan,0,0
261,0.710750853,3.49849481,4.42989731,2.5670923,4.86391073,55.9483651,nan,0,0
262,0.712785084,3.27104578,3.89684391,2.64524766,4.90997761,2.64432684,nan,0,0
263,0.732436413,3.42644608,3.9398039,2.91308826,9.49032994,6.57575037,nan,0,0
264,0.632690272,3.59925017,4.34504021,2.85346013,3.63060043,11.3348764,nan,0,0
265,0.668649038,3.55231311,4.50930429,2.59532192,3.25565557,3.02434548,nan,0,0
266,0.761696975,3.29988912,4.09844548,2.50133276,4.7133406,10.4164562,nan,0,0
267,0.731383089,3.39754436,4.49065085,2.30443787,1.29920556,4.80857767,nan,0,0
268,0.728819627,2.81826619,3.20344215,2.43309022,6.04900849,6.51880362,nan,0,0
269,0.715781916,2.76224623,3.1086814,2.41581105,5.87235813,7.50394843,nan,0,0
270,0.700262001,2.6578973,2.85825745,2.45753715,5.85025325,4.01627415,nan,0,0
271,0.752196646,2.28848768,2.43710453,2.13987083,0.977192958,3.91994908,nan,0,0
272,0.712036215,2.15636774,2.42189822,1.89083726,178.367973,5.66702133,0.0207289624,1,1
