frame,selected_candidate,selection_chamfer_cm,normalized_data_cost,rotation_change_deg,translation_change_cm,transition_cost,cumulative_objective
74,11,2.2517562130201854,0.020376500811890845,0.0,0.0,0.0,0.020376500811890845
75,2,2.3826378283018723,0.021560869405892358,1.6659838112029974,1.4261523079240213,0.00023422995230848418,0.04217160017009169
76,11,2.034546393938959,0.018410934544429366,2.993943125885493,4.650676742459274,0.002262476032296683,0.06284501074681774
77,4,2.0875367843500277,0.018890453031817182,3.3523000994964742,1.492859101410814,0.00034772856252299997,0.08208319234115792
78,4,1.9881955332305932,0.01799149821939795,0.9053680391670215,4.645793636542858,0.0021674475322936006,0.10224213809284947
79,4,2.489810431348173,0.02253069136990344,5.720429469792108,1.646922265036248,0.000634827664916835,0.12540765712766974
80,4,2.271087543129786,0.020551433098696833,6.795699588271515,12.284068768560056,0.0156029626943383,0.16156205292070486
81,4,2.1210627559057014,0.019193834891129274,5.643718851526006,9.609143649708882,0.009587470417797053,0.1903433582296312
82,4,1.7913419981651884,0.01621013920997669,1.2663877444309737,0.5983935307847283,5.3626791982334346e-05,0.20660712423159022
83,3,1.6130324122094402,0.014596587351215747,1.6661506220694642,1.4694734986947022,0.0002467803240635212,0.2214504919068695
84,4,1.9490341307900676,0.017637120447945565,3.962792397441209,5.0211357847482665,0.0026956662745014908,0.24178327862931656
85,4,2.008289802518794,0.018173334464413212,6.5073277132013505,4.908039595771652,0.0028793887558884396,0.2628360018496182
86,3,1.8278120697115021,0.01654016269927638,3.2378170748183575,2.7071497384873933,0.0008493488529924059,0.280225513401887
87,11,1.8225415794104631,0.016492469192636004,2.925114304331316,4.284913429439174,0.0019311182397055262,0.2986491008342285
88,3,1.9470808363962695,0.017619444775698743,1.682649953011179,9.211814529892369,0.00851721170291771,0.324785757312845
89,4,1.8322980355249172,0.016580756918806287,2.180349637956591,4.96574164764305,0.0025186803949329753,0.34388519462658423
90,11,1.6768516802533235,0.015174098077994769,0.6951272098368474,9.491726843558288,0.009014656756582003,0.368073949461161
91,4,1.9211136369666597,0.01738446344992268,3.888906896252674,2.0627679355783397,0.0005935411205796969,0.38605195403166337
92,15,1.8472082673844359,0.016715681983000275,3.53829364014563,2.294917056566093,0.0006657702283617425,0.40343340624302537
93,11,1.6660366051234672,0.0150762307396524,3.2095362135715377,6.2519748546095,0.004023175877225027,0.4225328128599028
94,11,1.665511617302861,0.015071480041201582,1.2749041761124962,1.0443303913965758,0.00012712238173133122,0.4377314152828357
