frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
108,0.27159861,3.515999,3.43723545,3.59476255,nan,nan,nan,0,0
109,0.229186068,3.3472281,2.71827839,3.97617781,8.2736045,7.37281702,nan,0,0
110,0.242054771,3.43448521,2.94611479,3.92285564,5.48402807,2.42160683,nan,0,0
111,0.245197449,3.57240109,3.39812329,3.7466789,1.42226255,4.58056692,nan,0,0
112,0.226325251,3.66356419,3.12595933,4.20116904,4.43596681,0.820619855,nan,0,0
113,0.231880385,3.90321644,3.72436468,4.08206819,8.30072261,8.61713442,nan,0,0
114,0.212703208,3.77046405,3.1413618,4.39956629,5.57185059,16.6410613,nan,0,0
115,0.209967942,4.1984105,3.63696824,4.75985275,3.88938082,0.12791576,nan,0,0
116,0.179457037,3.69533957,3.10236728,4.28831187,1.69109407,8.2343467,nan,0,0
117,0.171397602,3.78079612,3.09570623,4.46588601,4.73153018,15.1972201,nan,0,0
118,0.174418605,3.88330111,3.68117526,4.08542695,1.70729901,4.45687881,nan,0,0
119,0.184586507,4.00919082,3.75995952,4.25842211,4.54571002,11.5880248,nan,0,0
120,0.17517131,3.80030061,3.20737946,4.39322176,1.94620829,10.1282192,nan,0,0
121,0.187885402,3.3868705,2.78197073,3.99177027,2.48385283,5.59962962,nan,0,0
122,0.211754425,3.47447671,3.0696387,3.87931473,0.782773241,2.9489951,nan,0,0
123,0.212947761,3.56610464,2.87876391,4.25344538,1.59594218,8.44490827,nan,0,0
124,0.205885783,3.35188915,2.81329597,3.89048233,2.75423458,13.4841858,nan,0,0
125,0.207516614,3.37112031,2.82924216,3.91299845,4.19125595,6.66430034,nan,0,0
126,0.209189758,3.46141487,2.80967559,4.11315415,1.19672175,9.51987553,nan,0,0
127,0.189048823,3.34326832,2.6364622,4.05007444,3.17056381,1.20858129,nan,0,0
128,0.230625655,3.32898304,2.77292336,3.88504272,1.91294861,13.8250364,nan,0,0
