frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
108,0,forward,sequential,True,0.05005360677315551,0.01494202849207579,3.6229238009253915,0.9958,4.159559364348871,,open3d_or_translation_icp,,
109,1,forward,sequential,False,8.273604495483722,7.372817016772062,2.916973897137929,0.9816,4.519830072975729,,open3d_or_translation_icp,,
110,2,forward,sequential,False,5.484028068941915,2.4216068282128007,3.149959509133334,0.9798,4.4589270879789815,,open3d_or_translation_icp,,
111,3,forward,sequential,False,1.422262545788586,4.580566919113648,3.60066051559293,0.9682,4.149685272179362,,open3d_or_translation_icp,,
112,4,forward,sequential,False,4.435966814874932,0.8206198554836144,3.313640043228736,0.976,4.752391067329579,,open3d_or_translation_icp,,
113,5,forward,sequential,False,8.300722608091831,8.617134422948745,3.9147220475264373,0.993,4.679576511273883,,open3d_or_translation_icp,,
114,6,forward,sequential,False,5.571850587207616,16.641061312803913,3.3217026239711926,0.9652,4.776057087914226,,open3d_or_translation_icp,,
115,7,forward,sequential,False,3.8893808239050793,0.127915759825096,3.809368033885549,0.9302,4.933024241357695,,open3d_or_translation_icp,,
116,8,forward,sequential,False,1.6910940665830443,8.23434669746753,3.2843488677611594,0.9734,4.767282172296136,,open3d_or_translation_icp,,
117,9,forward,sequential,False,4.731530176759266,15.197220126277413,3.274822750055068,0.964,4.779552862080283,,open3d_or_translation_icp,,
118,10,forward,sequential,False,1.7072990138997566,4.456878805036343,3.866414368001272,0.9816,4.594083403683266,,open3d_or_translation_icp,,
119,11,forward,sequential,False,4.5457100161936275,11.588024776747037,3.9487084815261855,0.9704,4.733803314410731,,open3d_or_translation_icp,,
120,12,forward,sequential,False,1.946208287794856,10.128219212345854,3.390930494262054,0.978,4.86895231818934,,open3d_or_translation_icp,,
121,13,forward,sequential,False,2.4838528342889616,5.5996296156370935,2.9980639396715114,0.9568,4.260571001734593,,open3d_or_translation_icp,,
122,14,forward,sequential,False,0.7827732405512932,2.948995098068232,3.2989171864244375,0.9672,4.372486794117165,,open3d_or_translation_icp,,
123,15,forward,sequential,False,1.5959421768481223,8.444908271564856,3.0781145185112746,0.9474,4.446209942653941,,open3d_or_translation_icp,,
124,16,forward,sequential,False,2.7542345773320913,13.484185789848013,3.0222353272317135,0.9636,4.248033689226265,,open3d_or_translation_icp,,
125,17,forward,sequential,False,4.191255953633386,6.664300339641239,3.0452018783799906,0.9602,4.255325865860088,,open3d_or_translation_icp,,
126,18,forward,sequential,False,1.1967217505665038,9.519875530635751,3.00162451221142,0.9528,4.39331366671129,,open3d_or_translation_icp,,
127,19,forward,sequential,False,3.170563810323437,1.2085812872536863,2.8311634453100147,0.9528,4.339309101926456,,open3d_or_translation_icp,,
128,20,forward,sequential,False,1.9129486051154698,13.825036412935631,2.973760191843083,0.9586,4.25605239021623,,open3d_or_translation_icp,,
