frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
74,20,backward,robust,False,2.3838085429120297,1.4573562493754375,2.318821271162702,0.9943,1.521736144534844,50,maximum_iterations,9943,7955
75,19,backward,robust,False,2.873791959397935,0.4605264536397831,2.601113180820996,0.9837,1.5993814567617175,37,converged,9837,7870
76,18,backward,robust,False,3.081246352715755,1.655121267504854,2.199515038333382,0.9897,1.4160943294508725,50,maximum_iterations,9897,7918
77,17,backward,robust,False,1.258323754930639,3.5029671999762417,2.383407440714847,0.9822,1.4283622637870617,50,maximum_iterations,9822,7858
78,16,backward,robust,False,6.077629376756529,4.551229668262085,2.112648434765475,0.9897,1.391044768560455,50,maximum_iterations,9897,7918
79,15,backward,robust,False,8.15645307818238,4.886866949462434,2.6428556281805555,1.0,1.9115391563113913,50,maximum_iterations,10000,8000
80,14,backward,robust,False,5.226982493112053,5.989703449636621,2.385740382870141,1.0,1.7939911594166018,50,maximum_iterations,10000,8000
81,13,backward,robust,False,2.4211184132685455,1.9250101462687068,2.2736269644329443,0.9993,1.5721781826874417,50,maximum_iterations,9993,7995
82,12,backward,robust,False,2.447851481312462,1.4705984106224712,2.096205959525848,1.0,1.478001989932144,48,converged,10000,8000
83,11,backward,robust,False,1.5824973736704455,4.669492135582544,1.9010572857359198,1.0,1.2693064340152544,50,maximum_iterations,10000,8000
84,10,backward,robust,False,5.7500822712798945,5.542276233745554,2.2075278268734206,0.9998,1.4747582543662094,50,maximum_iterations,9998,7999
85,9,backward,robust,False,2.8073119526373334,2.9998491775459875,2.0977779702726593,1.0,1.5531628359318066,50,maximum_iterations,10000,8000
86,8,backward,robust,False,2.4708745985943708,2.645885173027583,2.1459263906918222,1.0,1.5580533136304813,50,maximum_iterations,10000,8000
87,7,backward,robust,False,4.437305359738148,9.726644863294194,1.9539175513877884,0.9985,1.3953052071424907,50,maximum_iterations,9985,7988
88,6,backward,robust,False,1.6623996152666467,4.65479746358311,2.0043236207532797,1.0,1.339852588465312,43,converged,10000,8000
89,5,backward,robust,False,2.893851396873586,10.108447557008828,1.991319927306363,0.9987,1.258948252299811,50,maximum_iterations,9987,7990
90,4,backward,robust,False,0.8208966188456265,1.3267176239184755,1.7070564862468691,0.9991,1.0803328034913284,50,converged,9991,7993
91,3,backward,robust,False,2.0448131914863152,2.925937717285571,1.9910561319322728,0.9998,1.3421455064200738,50,maximum_iterations,9998,7999
92,2,backward,robust,False,6.218190132242113,5.703352387038879,1.8857025706158388,1.0,1.3811815915043895,50,maximum_iterations,10000,8000
93,1,backward,robust,False,1.3158366525964051,1.5690797958230653,1.6987547857529717,1.0,1.1150761399306715,50,maximum_iterations,10000,8000
94,0,backward,robust,True,2.027855908605263,1.6949519529175032,1.8194282128382075,1.0,1.1501173070945703,50,maximum_iterations,10000,8000
