frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.814641862,2.18613989,2.12034359,2.2519362,nan,nan,nan,0,0
75,0.813193868,2.40393513,2.40441706,2.4034532,2.38380854,1.45735625,nan,0,0
76,0.78504357,2.01493035,1.9821931,2.0476676,2.87379196,0.460526454,nan,0,0
77,0.793305795,2.07975248,2.17278474,1.98672022,3.08124635,1.65512127,nan,0,0
78,0.793367728,1.90082518,1.90449717,1.89715319,1.25832375,3.5029672,nan,0,0
79,0.850037286,2.57707466,2.46145017,2.69269915,6.07762938,4.55122967,nan,0,0
80,0.846750832,2.32614558,2.19342434,2.45886682,8.15645308,4.88686695,nan,0,0
81,0.824905029,2.1311235,2.08950152,2.17274548,5.22698249,5.98970345,nan,0,0
82,0.791502078,1.77039922,1.90982278,1.63097567,2.42111841,1.92501015,nan,0,0
83,0.804372027,1.57529398,1.69907423,1.45151373,2.44785148,1.47059841,nan,0,0
84,0.755911468,1.84316957,2.01791343,1.6684257,1.58249737,4.66949214,nan,0,0
85,0.826066,1.9388307,1.93028494,1.94737646,5.75008227,5.54227623,nan,0,0
86,0.782525174,1.80838958,1.9384586,1.67832055,2.80731195,2.99984918,nan,0,0
87,0.759974687,1.7434944,1.7492261,1.73776271,2.4708746,2.64588517,nan,0,0
88,0.722323583,1.76993129,1.7971596,1.74270298,4.43730536,9.72664486,nan,0,0
89,0.684442048,1.67939602,1.78437958,1.57441246,1.66239962,4.65479746,nan,0,0
90,0.773842423,1.49779387,1.47371348,1.52187425,2.8938514,10.1084476,nan,0,0
91,0.742859511,1.82930278,1.78306867,1.87553689,0.820896619,1.32671762,nan,0,0
92,0.706208931,1.77227076,1.68020628,1.86433524,2.04481319,2.92593772,nan,0,0
93,0.797762178,1.57976324,1.48144027,1.67808621,6.21819013,5.70335239,nan,0,0
94,0.79578757,1.60597225,1.59711752,1.61482698,1.31583665,1.5690798,nan,0,0
