frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.81748117,2.58365734,2.68490746,2.48240723,nan,nan,nan,0,0
30,0.815279515,2.39877372,2.43390215,2.36364529,0.880845346,1.25717313,nan,0,0
31,0.810364049,2.19366009,2.25410205,2.13321812,1.01919706,1.23735488,nan,0,0
32,0.835305934,2.23138099,2.26347018,2.1992918,2.8399403,4.18337325,nan,0,0
33,0.833267561,2.4210781,2.48095436,2.36120185,2.144199,1.47794701,nan,0,0
34,0.81883145,2.7064274,2.8152819,2.5975729,1.27974492,0.840926281,nan,0,0
35,0.789644773,2.9317525,3.3107265,2.5527785,7.74203963,3.14140283,nan,0,0
36,0.819604759,2.39926729,2.46113135,2.33740323,5.12446251,1.26256021,nan,0,0
37,0.834502076,2.57141024,2.6242864,2.51853409,3.42267579,1.33853624,nan,0,0
38,0.857362568,2.32669506,2.35544298,2.29794715,1.78557071,1.84941132,nan,0,0
39,0.848167228,2.45907094,2.52611047,2.39203142,1.97283847,1.07327576,nan,0,0
40,0.862465437,2.18830086,2.21472693,2.16187479,1.11127073,1.61835088,nan,0,0
41,0.874091767,2.33502293,2.42949198,2.24055388,2.36107719,0.540862341,nan,0,0
42,0.842138913,3.63600003,4.49882572,2.77317435,5.62763553,0.586754828,nan,0,0
43,0.869969101,3.85200822,4.66275817,3.04125827,1.59657805,1.78084141,nan,0,0
44,0.866696467,3.90705765,4.92906743,2.88504786,2.04386479,3.25179809,nan,0,0
45,0.856803109,3.44646781,4.14783687,2.74509876,0.995463738,0.883403697,nan,0,0
46,0.846794194,3.46689372,4.17082162,2.76296582,2.34032035,1.87689524,nan,0,0
47,0.79922054,2.55489846,2.66347158,2.44632535,7.39822867,6.4066368,nan,0,0
48,0.828764036,2.05082112,2.14024412,1.96139812,2.60216502,4.51594864,nan,0,0
49,0.818011848,2.30961641,2.39198609,2.22724674,1.87260298,1.64804738,nan,0,0
