frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
29,0,forward,sequential,True,0.013682568229824013,0.00949487812917141,2.8997356654661672,1.0,3.0227837711950647,,open3d_or_translation_icp,,
30,1,forward,sequential,False,0.8808453460301683,1.2571731334644056,2.6524772574885027,1.0,2.85796756854286,,open3d_or_translation_icp,,
31,2,forward,sequential,False,1.0191970569238917,1.2373548842056663,2.4795010645278803,1.0,2.592055846212789,,open3d_or_translation_icp,,
32,3,forward,sequential,False,2.8399403004076014,4.1833732497881275,2.485400929277472,1.0,2.589264733289232,,open3d_or_translation_icp,,
33,4,forward,sequential,False,2.144198996406856,1.4779470062250653,2.7006666264849413,1.0,2.8324827347683694,,open3d_or_translation_icp,,
34,5,forward,sequential,False,1.2797449157153349,0.8409262808361628,3.024145028549418,1.0,3.1570865824899146,,open3d_or_translation_icp,,
35,6,forward,sequential,False,7.742039628129681,3.141402826984543,3.52029230743197,0.996,3.0827131338141087,,open3d_or_translation_icp,,
36,7,forward,sequential,False,5.124462513548645,1.262560214930876,2.684369611454971,1.0,2.863394904561714,,open3d_or_translation_icp,,
37,8,forward,sequential,False,3.422675785800604,1.3385362359844388,2.8372688217829913,1.0,3.104863540146584,,open3d_or_translation_icp,,
38,9,forward,sequential,False,1.7855707142123403,1.8494113205445226,2.5848181578788423,1.0,2.875506273163035,,open3d_or_translation_icp,,
39,10,forward,sequential,False,1.9728384672081178,1.0732757601167322,2.7533041563146297,1.0,3.0005254734373805,,open3d_or_translation_icp,,
40,11,forward,sequential,False,1.1112707337889132,1.6183508750787077,2.4481402076637844,1.0,2.6233040574660245,,open3d_or_translation_icp,,
41,12,forward,sequential,False,2.3610771918301645,0.5408623412237082,2.6484039068607035,1.0,2.672311785304097,,open3d_or_translation_icp,,
42,13,forward,sequential,False,5.627635532335183,0.5867548281811273,4.67625192430998,0.9988,3.4053840652957703,,open3d_or_translation_icp,,
43,14,forward,sequential,False,1.5965780489860693,1.7808414090990523,4.839871803330325,0.988,3.718130908387295,,open3d_or_translation_icp,,
44,15,forward,sequential,False,2.0438647883636394,3.251798093876216,5.104691612344713,0.9978,3.5608187676491236,,open3d_or_translation_icp,,
45,16,forward,sequential,False,0.995463738037902,0.8834036965781141,4.3313559923523215,0.997,3.430280912596418,,open3d_or_translation_icp,,
46,17,forward,sequential,False,2.3403203535279364,1.8768952443258775,4.3630212133865225,1.0,3.439608890817189,,open3d_or_translation_icp,,
47,18,forward,sequential,False,7.398228665955524,6.406636801393661,2.887251806937086,1.0,3.0431406627570206,,open3d_or_translation_icp,,
48,19,forward,sequential,False,2.602165018454387,4.515948641459736,2.383055957426102,1.0,2.332783216651003,,open3d_or_translation_icp,,
49,20,forward,sequential,False,1.872602980100209,1.6480473836775273,2.628900881067458,1.0,2.7060285143717304,,open3d_or_translation_icp,,
