frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
74,0,forward,sequential,True,0.25953088349086517,0.6467991806639279,2.3244734904577657,0.9958,2.651604278813929,,open3d_or_translation_icp,,
75,1,forward,sequential,False,1.1027240717314495,1.2276185382763052,2.5163528687753205,0.9896,2.626520126646702,,open3d_or_translation_icp,,
76,2,forward,sequential,False,4.559309187859648,4.754140832950383,2.1647407669673173,1.0,2.5404987523351696,,open3d_or_translation_icp,,
77,3,forward,sequential,False,2.4278787647339333,1.2860616232827202,2.3079800715615133,1.0,2.30714210652058,,open3d_or_translation_icp,,
78,4,forward,sequential,False,0.7527916091790297,4.2341301865608045,2.1950215588336324,1.0,2.365602439430128,,open3d_or_translation_icp,,
79,5,forward,sequential,False,5.3546137766615844,1.5286498919218576,2.5421043668858547,0.9998,2.9006799438207995,,open3d_or_translation_icp,,
80,6,forward,sequential,False,5.843140523266544,12.526897988110514,2.2816156749565173,0.9822,2.5334553344093877,,open3d_or_translation_icp,,
81,7,forward,sequential,False,5.020621996538127,9.684984478085614,2.1788710362869566,1.0,2.4369809001785243,,open3d_or_translation_icp,,
82,8,forward,sequential,False,0.9825337229141449,0.5818005502068389,1.9327904542744485,1.0,1.9801001672364882,,open3d_or_translation_icp,,
83,9,forward,sequential,False,2.180395374607666,1.519801679106,1.7330926481884945,1.0,1.838408576871593,,open3d_or_translation_icp,,
84,10,forward,sequential,False,3.8682466545970797,4.275771575666316,2.183839549602664,1.0,2.1930010596495073,,open3d_or_translation_icp,,
85,11,forward,sequential,False,6.684773211856723,4.089895486768076,2.096139315761072,0.991,2.165441208953665,,open3d_or_translation_icp,,
86,12,forward,sequential,False,3.2567323751075548,2.88288302374297,2.0338229200480544,1.0,1.9498399876429489,,open3d_or_translation_icp,,
87,13,forward,sequential,False,2.297296468930668,4.186488987042843,1.953254520920709,1.0,2.010143384429723,,open3d_or_translation_icp,,
88,14,forward,sequential,False,3.777656464870035,9.016735886474404,2.093458006209821,1.0,2.257981867392615,,open3d_or_translation_icp,,
89,15,forward,sequential,False,1.882830210799333,4.998145189925972,2.0025978459580944,1.0,2.149841760404261,,open3d_or_translation_icp,,
90,16,forward,sequential,False,1.8716362190410538,10.574758483254321,1.8180172500200795,1.0,2.0150879456135846,,open3d_or_translation_icp,,
91,17,forward,sequential,False,4.2122100388482195,2.11068515109629,2.001837542879956,0.99,2.173432223549427,,open3d_or_translation_icp,,
92,18,forward,sequential,False,2.2668130316318202,2.873044074110833,1.9376898912636564,1.0,2.276185845936032,,open3d_or_translation_icp,,
93,19,forward,sequential,False,2.688509883254249,5.7544223232718705,1.6958503050399334,0.9906,2.0916842938746316,,open3d_or_translation_icp,,
94,20,forward,sequential,False,3.0529793175251574,1.9176720475531963,1.8538275751171576,1.0,2.128799768983787,,open3d_or_translation_icp,,
