frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.879452055,4.93926312,8.80356267,1.07496357,nan,nan,nan,0,0
6,0.768648812,1.55123713,2.38942867,0.713045591,179.985513,4.33140685,0.00410411319,1,1
7,0.794181705,1.3466615,1.66093087,1.03239214,171.034543,2.97184318,0.00442908778,1,1
8,0.587000404,1.25194651,1.60838236,0.895510648,179.879848,4.63571488,0.00435860071,1,1
9,0.945121951,2.37206471,4.15499874,0.589130677,140.745897,6.29022765,0.00455156412,1,1
10,0.947368421,1.42651248,2.22644138,0.626583573,14.445835,8.60003293,nan,0,0
11,0.923279552,1.94517624,3.23725924,0.653093246,170.945049,12.1501804,0.00454940357,1,1
12,0.936435868,1.13044023,1.72015812,0.540722345,10.3009723,3.9437478,nan,0,0
13,0.664517937,2.64772921,4.79367115,0.501787271,178.022197,3.83358503,0.00462884187,1,1
14,0.924286641,1.33827047,1.80563144,0.870909496,113.423481,3.43548662,0.00425869488,1,1
15,0.876703543,1.2307361,1.29966491,1.1618073,174.274674,7.74532467,0.00460334006,1,1
16,0.860655738,0.898355229,1.26343981,0.533270644,129.28867,1.33761033,0.00408848834,1,1
17,0.887939221,0.837683212,1.14242734,0.532939079,176.496199,5.99325731,0.00444877665,1,1
18,0.924032021,0.675258984,0.855821926,0.494696041,178.402111,0.747174461,0.00458832207,1,1
19,0.899789542,1.23003856,1.92600524,0.53407189,12.7952177,1.25256392,nan,0,0
20,0.924256951,1.78606408,2.69879914,0.873329016,113.763257,6.85015644,0.0041555447,1,1
21,0.90970437,1.65001439,2.7491432,0.550885573,93.2148918,4.96174587,0.00434419317,1,1
22,0.912520325,0.572726899,0.590616407,0.554837391,173.608456,2.08557648,0.00452411054,1,1
23,0.954501762,3.01695213,5.46366976,0.570234501,154.295569,11.0299514,0.00430570478,1,1
24,0.954811187,0.817787154,1.10997403,0.525600274,100.381858,3.13138689,0.00407943977,1,1
25,0.897941176,2.41200994,4.3394577,0.484562186,148.026934,10.006519,0.00437811157,1,1
