frame,rotation_correction_deg,translation_correction_cm
9,80.5484293709183,1.1025697042799594
10,78.0000695682493,2.807437922725075
11,17.637317235668284,4.989032842431199
12,48.68374775652171,10.132736586732193
13,35.629063508002886,3.2455412402820927
14,60.28674977056948,2.6956207474493414
15,27.09967345773081,7.5069387854435465
16,81.13744683553631,0.8219882475827793
17,29.995713199485973,3.672929319270115
18,15.053069417453885,2.007090214963711
19,10.412104852555286,0.8009144554335885
20,11.67841128460992,2.2618373801042773
21,174.28889212299237,3.5886409088952473
22,70.00864303361595,3.435213584158349
23,65.44987281022233,2.5393163313409293
24,21.406774224533702,1.1477923127805363
25,50.344230215112965,1.3778458903218473
26,52.7439513807996,1.4048212554216204
27,90.8150466489604,0.9876441108391159
28,87.24978860645909,1.1251793908739418
29,5.248162042578961,1.7420611324270523
