frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
9,0.698405266,1.82455509,1.95941429,1.6896959,nan,nan,nan,0,0
10,0.692037279,1.68680749,1.79463231,1.57898266,9.84888732,1.1088021,nan,0,0
11,0.694817554,2.39345797,2.52014108,2.26677487,3.99983959,0.964301478,nan,0,0
12,0.684582594,4.10754923,4.38266368,3.83243479,5.57222146,0.82734662,nan,0,0
13,0.687338639,1.71437591,1.88044212,1.5483097,8.3217313,0.702365547,nan,0,0
14,0.692025087,2.33347625,2.58736575,2.07958675,8.50850711,0.596927244,nan,0,0
15,0.710872067,3.11589947,3.39709121,2.83470773,6.62101804,0.522988289,nan,0,0
16,0.704869913,1.86834224,2.04552318,1.6911613,3.37786779,0.494874942,nan,0,0
17,0.691356397,2.00821063,2.29226313,1.72415812,5.42212314,0.778008882,nan,0,0
18,0.686132353,1.72867288,1.92836914,1.52897662,1.14051699,0.936891779,nan,0,0
19,0.676271902,1.66578229,1.92927016,1.40229442,1.93192225,1.36673007,nan,0,0
20,0.681095919,1.77099494,2.00809394,1.53389595,1.45432111,0.436826755,nan,0,0
21,0.697109173,1.82096576,2.06820147,1.57373005,2.72682776,0.298791295,nan,0,0
22,0.710639905,2.36616143,2.67691144,2.05541141,7.37958664,0.341021324,nan,0,0
23,0.697653935,2.26014254,2.55024461,1.97004048,10.5457888,0.674979067,nan,0,0
24,0.693226985,1.81510029,2.10288839,1.52731218,5.40419977,0.852587954,nan,0,0
25,0.697671909,1.82525453,2.03672876,1.61378031,6.20612058,1.04413916,nan,0,0
26,0.704344273,1.69795492,1.93600764,1.45990221,0.861806266,1.24320466,nan,0,0
27,0.709341129,1.77300765,2.15918573,1.38682956,3.67128194,1.44668585,nan,0,0
28,0.710094813,1.92399375,2.28582281,1.56216469,8.67414485,1.65295279,nan,0,0
29,0.707151092,1.99893248,2.42133834,1.57652663,0.255667425,1.86107947,nan,0,0
