frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.833543506,5.04619203,8.93037421,1.16200986,nan,nan,nan,0,0
6,0.844994447,2.00839154,2.8296869,1.18709618,0,3.17048145,nan,0,0
7,0.851933702,2.52539994,3.04456067,2.00623921,0,2.59668804,nan,0,0
8,0.85514752,2.47085395,2.99726662,1.94444128,0,2.02310759,nan,0,0
9,0.856291183,2.64918922,4.45266386,0.845714583,0,1.44999282,nan,0,0
10,0.898021066,4.75892283,5.45140934,4.06643633,0,1.05997312,nan,0,0
11,0.914294851,4.42392502,5.79525345,3.05259658,0,1.69276546,nan,0,0
12,0.925456877,1.46449179,2.05105066,0.877932914,0,0.956681739,nan,0,0
13,0.870379185,3.53798234,5.64434183,1.43162285,0,2.91458485,nan,0,0
14,0.873041254,2.82809428,3.42130668,2.23488188,0,2.29829643,nan,0,0
15,0.890996016,2.25955989,2.47466693,2.04445286,0,0.495376054,nan,0,0
16,0.899983711,2.0162141,2.41280783,1.61962038,0,1.70699841,nan,0,0
17,0.898907104,1.63805062,1.94198925,1.334112,0,0.934682878,nan,0,0
18,0.917399804,0.763375799,0.943206932,0.583544666,0,1.27183312,nan,0,0
19,0.921603636,1.67644758,2.4004101,0.952485068,0,0.870519735,nan,0,0
20,0.921073912,3.2133442,4.22684619,2.19984222,0,0.693182751,nan,0,0
21,0.922605611,1.74435285,2.84896417,0.639741524,0,0.284565078,nan,0,0
22,0.935816804,2.97468981,3.02145289,2.92792673,0,3.01463428,nan,0,0
23,0.94509178,3.18982387,5.56788053,0.81176721,0,4.28619972,nan,0,0
24,0.947689898,1.1297274,1.43518975,0.824265053,0,5.55790095,nan,0,0
25,0.917065868,2.92972405,4.85075669,1.00869141,0,6.82966211,nan,0,0
