frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
275,0.711161543,4.43728674,6.59078451,2.28378897,nan,nan,nan,0,0
276,0.735431,10.1156868,17.2784841,2.95288939,0,2.53323665,nan,0,0
277,0.746270161,3.24810096,3.80081124,2.69539068,0,2.36856159,nan,0,0
278,0.747470618,4.64095374,6.7716401,2.51026738,0,2.20688388,nan,0,0
279,0.7501288,2.48137908,2.8258347,2.13692347,0,2.04891319,nan,0,0
280,0.757303133,2.88395216,3.17838502,2.5895193,0,1.4421972,nan,0,0
281,0.364344305,4.08603635,5.07051486,3.10155783,0,9.59171139,nan,0,0
282,0.690781682,3.00206658,3.43628114,2.56785203,0,12.3808242,nan,0,0
283,0.183611533,7.64490914,9.20835836,6.08145992,0,8.54008475,nan,0,0
284,0.0423113144,11.204959,13.2061945,9.20372357,0,5.03011096,nan,0,0
285,0.00979159775,40.4260983,70.4006388,10.4515578,0,2.51425166,nan,0,0
286,0.027021536,11.9045476,13.7613654,10.0477298,0,2.04861502,nan,0,0
287,0.126564874,7.19953559,8.65444492,5.74462626,0,5.31683658,nan,0,0
288,0.551166618,2.94926638,3.47327702,2.42525574,0,8.96965368,nan,0,0
289,0.510400571,3.69172555,4.37589102,3.00756008,0,12.8902342,nan,0,0
290,0.80908259,2.32423434,2.41130857,2.23716011,0,7.94113837,nan,0,0
291,0.802731237,3.92624387,4.62476923,3.22771851,0,1.04566437,nan,0,0
292,0.799116748,3.15921478,3.63821146,2.6802181,0,0.586859154,nan,0,0
293,0.804845222,2.44226191,2.45557929,2.42894453,0,0.566808872,nan,0,0
294,0.814238042,1.93819585,1.98716641,1.88922528,0,0.628461047,nan,0,0
295,0.828400435,2.41349789,2.478891,2.34810479,0,0.751981807,nan,0,0
