frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
9,20,backward,sequential,False,0.7033895137490452,1.9911061403409547,1.796227607543387,0.99,1.0624999881712929,,open3d_or_translation_icp,,
10,19,backward,sequential,False,3.922040501995896,2.238288610113322,1.7154571040166018,0.99,1.0156470638996038,,open3d_or_translation_icp,,
11,18,backward,sequential,False,13.876638452422881,10.055154139980656,1.9288898498691323,0.9902,1.0957369083718402,,open3d_or_translation_icp,,
12,17,backward,sequential,False,4.554522185067158,5.3311939066344864,2.2415941321043924,0.99,1.2097288752596147,,open3d_or_translation_icp,,
13,16,backward,sequential,False,3.2427892230975317,1.2447473184527684,2.035279548455786,0.9904,1.0311111816719845,,open3d_or_translation_icp,,
14,15,backward,sequential,False,9.052028039441836,7.808350920514553,2.2802653531841135,0.9908,1.1701386723310687,,open3d_or_translation_icp,,
15,14,backward,sequential,False,5.040263183655347,3.1485260504373,1.9470432523887395,0.9906,1.0230020392689743,,open3d_or_translation_icp,,
16,13,backward,sequential,False,1.7457509006819112,1.1114734927485568,1.862647924808167,0.9908,1.048843254105358,,open3d_or_translation_icp,,
17,12,backward,sequential,False,5.125426992408234,3.1984699802269057,1.7521798703074256,0.9912,0.9828858879404604,,open3d_or_translation_icp,,
18,11,backward,sequential,False,2.0913517924602005,1.6724516380620502,2.153031772554302,0.9908,0.9998219715401137,,open3d_or_translation_icp,,
19,10,backward,sequential,False,1.6869606919403066,0.9827046463274817,2.0655012924676623,0.9912,1.0038737835153486,,open3d_or_translation_icp,,
20,9,backward,sequential,False,0.9044650451972956,1.5234044440231065,2.090656207481411,0.9904,1.0031966035092306,,open3d_or_translation_icp,,
21,8,backward,sequential,False,2.953130008688677,3.7424839291964433,2.35860879775191,0.9908,1.026610483985321,,open3d_or_translation_icp,,
22,7,backward,sequential,False,2.224909488275669,2.0464218437225217,2.3377572191964555,0.9902,1.0364830945014207,,open3d_or_translation_icp,,
23,6,backward,sequential,False,2.6379902163722964,1.3216881733752885,1.9438447655661966,0.9906,0.9842994565104407,,open3d_or_translation_icp,,
24,5,backward,sequential,False,1.8572461939127123,1.087950603028523,2.3416930010218673,0.9906,1.0567262009063727,,open3d_or_translation_icp,,
25,4,backward,sequential,False,3.288931558208688,0.649577088368294,2.015583693028401,0.9906,1.097470384710752,,open3d_or_translation_icp,,
26,3,backward,sequential,False,3.8057824515098475,1.2999628046549272,2.0469350078594757,0.9904,1.119522229605587,,open3d_or_translation_icp,,
27,2,backward,sequential,False,2.8110654180088708,1.342502051466181,2.57586065517711,0.9906,1.102702004170972,,open3d_or_translation_icp,,
28,1,backward,sequential,False,1.8851105075707821,0.9809866212601788,2.5254729280874075,0.9902,1.2148080531180159,,open3d_or_translation_icp,,
29,0,backward,sequential,True,0.0397813411259705,0.020749935713879702,2.695536082606011,0.99,1.3455568196304355,,open3d_or_translation_icp,,
