frame,candidate,selection_chamfer_cm,normalized_data_cost,icp_fitness,icp_inlier_rmse_cm,selected_independently,selected_by_temporal_path
66,0,2.3585008765537134,0.014383194454142389,0.9932,1.5111555572019348,False,False
66,1,2.370279961767942,0.0144550285903144,0.9914,1.5062531094132545,False,False
66,2,12.40412318792616,0.07564589762026122,0.6348,5.658773526211341,False,False
66,3,10.061623280415812,0.061360284240390785,0.7026,5.438814874868245,False,False
66,4,9.149488198910792,0.055797676070025344,0.7134,5.47787927862314,False,False
66,5,9.159749197341064,0.0558602522332074,0.708,5.476144650224203,False,False
66,6,12.554105317827958,0.0765605558086339,0.616,5.7706634825705265,False,False
66,7,9.987759693906728,0.060909831014614196,0.7062,5.385479451090567,False,False
66,8,2.3182800950543982,0.014137910118167266,0.9912,1.4546934730385181,True,True
66,9,12.922753714470325,0.07880873880776972,0.5964,5.564665787059885,False,False
66,10,12.818467149727772,0.07817275263767406,0.5994,5.602843464372821,False,False
66,11,13.14772489857548,0.08018071382788984,0.573,5.772462245954499,False,False
66,12,12.919968073404483,0.07879175072117295,0.599,5.620747850596107,False,False
66,13,14.287629952304304,0.08713236528158728,0.488,5.7624626430554295,False,False
66,14,14.87854505257215,0.09073603016784365,0.454,5.748907861527403,False,False
66,15,14.748193717894258,0.08994108935918527,0.4426,5.767037000947493,False,False
66,16,14.327787646503506,0.08737726488295657,0.4848,5.727088926474896,False,False
66,17,2.3307307182359414,0.014213839593570752,0.9912,1.4959771470469432,False,False
66,18,12.436385326043522,0.07584264658510641,0.6172,5.633272131181814,False,False
66,19,10.189015742230122,0.06213718051737861,0.6772,5.550293470497293,False,False
66,20,9.257933631296142,0.05645902487729873,0.7026,5.578571147080516,False,False
66,21,9.249432742715168,0.05640718265213415,0.6998,5.445462098973473,False,False
66,22,12.388507734171567,0.07555066759084941,0.6114,5.673273461900043,False,False
66,23,9.993070276110686,0.060942217322910094,0.6888,5.383763487568574,False,False
67,0,9.457684880161407,0.05767719743913601,0.6908,5.417056698055419,False,False
67,1,9.481402451711551,0.05782183781089802,0.6982,5.32373630107108,False,False
67,2,12.605100234833728,0.07687154564745838,0.6062,5.691018468352279,False,False
67,3,14.790046582901345,0.09019632687121855,0.4514,5.916641262175591,False,False
67,4,2.430477743120291,0.014822141616858598,0.9938,1.504735448654253,False,False
67,5,2.413028310562066,0.014715727163468134,0.9912,1.4815942899778425,True,False
67,6,12.734793586815279,0.07766247378299758,0.6096,5.572104857062366,False,False
67,7,14.864783203638085,0.09065210425064983,0.4208,5.702301797202954,False,False
67,8,9.548338349508477,0.05823004288877044,0.6786,5.45858448712889,False,False
67,9,13.914231714232479,0.08485521562249157,0.5752,5.498007824815822,False,False
67,10,14.370747842415405,0.08763925539469714,0.5374,5.413569946458119,False,False
67,11,14.073483486592725,0.08582640424141261,0.5422,5.44919572642015,False,False
67,12,14.05611238603917,0.08572046749166276,0.5384,5.327197214139175,False,False
67,13,15.186019430747407,0.09261114660936197,0.5016,5.5850663738030315,False,False
67,14,15.38251034172055,0.09380943617079217,0.508,5.605619249213688,False,False
67,15,15.706418648602572,0.09578477406848408,0.4592,5.51274817190789,False,False
67,16,15.227822705513658,0.09286608169790071,0.4954,5.484667342314385,False,False
67,17,9.449639852285436,0.0576281352566796,0.6916,5.426006342340775,False,False
67,18,12.864613422696427,0.07845417327399452,0.6078,5.702136184569869,False,False
67,19,14.950377149539495,0.09117409446071761,0.3928,5.711117396867777,False,False
67,20,2.451225496098817,0.014948670705121101,0.994,1.543030630589803,False,True
67,21,2.461881811139111,0.015013657686009194,0.99,1.4621879939958375,False,False
67,22,12.693626473177005,0.0774114182898827,0.6182,5.556374487665984,False,False
67,23,14.737429934485796,0.08987544698806502,0.4072,5.529548398447013,False,False
68,0,2.4473943481841323,0.014925306649594433,0.994,1.4998727138102663,False,False
68,1,2.4440300683213194,0.014904789764506097,0.9934,1.5708036252700817,False,False
68,2,12.590323537240087,0.0767814307287012,0.6252,5.614196241760539,False,False
68,3,10.426378022462785,0.0635847219902712,0.698,5.449540067715337,False,False
68,4,9.367287292595208,0.05712591247118218,0.7006,5.400981845932816,False,False
68,5,9.367922651643829,0.05712978717516696,0.7034,5.442998396997613,False,False
68,6,12.806401511534645,0.07809917097312169,0.6038,5.647935167653097,False,False
68,7,11.117754550509876,0.06780104564856969,0.676,5.5331104683306505,False,False
68,8,2.4286740326548437,0.014811141782759996,0.9936,1.4892587745882189,False,True
68,9,13.758321447652877,0.08390440500210786,0.5484,5.482864806206257,False,False
68,10,13.524324687725448,0.08247738797907693,0.5616,5.5407613530811695,False,False
68,11,13.92003970819985,0.0848906353704559,0.536,5.860267108007943,False,False
68,12,13.598697838515461,0.0829309487560155,0.5558,5.491532932369276,False,False
68,13,14.233007366127298,0.08679925229172906,0.4546,5.69650149301388,False,False
68,14,13.929628610090253,0.08494911278798092,0.439,5.603854134219005,False,False
68,15,14.299457791967852,0.0872044967442229,0.4196,5.767611671172933,False,False
68,16,3.5979336433167557,0.021941810469260307,0.991,1.707725124162944,False,False
68,17,2.41997430334359,0.014758086937783636,0.9936,1.5241549590465757,True,False
68,18,12.69563862657906,0.07742368930234703,0.61,5.6310035879964095,False,False
68,19,12.103726618456614,0.07381394482558971,0.5664,5.76505005765634,False,False
68,20,9.437862739487585,0.057556313149185884,0.695,5.499938432649249,False,False
68,21,9.46377395624696,0.057714331351722284,0.701,5.460987874192784,False,False
68,22,11.997499299162042,0.07316612306518881,0.6458,5.642987594421508,False,False
