frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.841459477,1.92889289,1.93073483,1.92705096,nan,nan,nan,0,0
321,0.847850408,2.03705268,2.08189436,1.99221099,0,4.34280086,nan,0,0
322,0.863036304,2.37921604,2.40483657,2.35359551,0,2.70340597,nan,0,0
323,0.830422719,2.60392948,2.62831927,2.57953969,0,3.1290604,nan,0,0
324,0.810947712,2.44197577,2.79176232,2.09218922,0,4.86508104,nan,0,0
325,0.783283204,2.95554604,3.06701582,2.84407625,0,2.38692577,nan,0,0
326,0.76673691,2.69820319,2.85492128,2.54148509,0,5.90558027,nan,0,0
327,0.836328738,2.04738843,2.11118292,1.98359394,0,3.35411918,nan,0,0
328,0.826019081,3.47346877,4.35323928,2.59369825,0,4.43696815,nan,0,0
329,0.844241774,3.26227225,4.66892365,1.85562085,0,3.84821578,nan,0,0
330,0.778320971,2.88571856,3.02720354,2.74423357,0,1.76392643,nan,0,0
331,0.777263374,2.76243029,2.94363831,2.58122228,0,5.53491878,nan,0,0
332,0.832075124,2.02851537,2.0841702,1.97286055,0,1.74596746,nan,0,0
333,0.849951969,2.02634691,2.06074114,1.99195268,0,3.47224171,nan,0,0
334,0.861750283,1.57848891,1.58032853,1.5766493,0,5.16973597,nan,0,0
335,0.830022489,1.93490107,1.95270491,1.91709723,0,4.79011477,nan,0,0
336,0.835183443,1.70660738,1.71078837,1.70242639,0,2.39958517,nan,0,0
337,0.76819959,2.771774,3.39100834,2.15253967,0,8.01162241,nan,0,0
338,0.700999092,2.5691165,3.24626809,1.89196492,0,2.99123128,nan,0,0
339,0.622047244,2.88889782,3.82076987,1.95702578,0,4.48525909,nan,0,0
340,0.831871047,2.63005676,2.85419168,2.40592183,0,3.64163723,nan,0,0
